match_id,participant_id,teamId,puuid,champion,lane,win,gold_10,xp_10,cs_10,goldEarned,gold_diff_@10min
KR_7527788876,6,200,v2hqivnktUOEXlaNZPcpdyBZjg1IL1eRaKDp-E8K0tw2hLuwzkStQWFcD-0UrY5ldXupi_OD-2YFnw,Aatrox,TOP,0,2628,3997,65,9497,-424
KR_7527788876,7,200,4_XiAWFgYDLwV1w1tRpCYA-jg6foAw9kiF1OIhv2mFynExn5P9nUmde4_FBZo0eIGGXXDZbHNBtvMw,Zac,JUNGLE,0,3119,3378,62,9275,-424
KR_7527788876,8,200,x0h7xFKtrsBodAiTMn0aJ32UtKHXQO1_wE2z_D7oqzx1VwWtUkjC0UIr5_mj03mwmMzGVbIzFny6_w,Ambessa,MIDDLE,0,3475,4060,73,11168,-424
KR_7527788876,9,200,54X0RBVUAx77E4hzFiTh109sA0bJy9yl3FCQ4x3Eu9ObIZVWla9gNRKefhwDUxXOzPuhjpWx6qFglg,Kaisa,BOTTOM,0,2695,3251,63,11536,-424
KR_7527788876,10,200,3PV0N1WhJB_IY1yxcOAVIHy_k2WlgszjIeRzR0HVmQiuv-QOzx1B-w0jaBidjgOrYLNw8acjU53YQg,Leona,UTILITY,0,2060,1767,7,7541,-424
KR_7467687286,1,100,0oaW02aml3hYlyNYGPvuo4l1IBYycZrv16RC4Y9xGxx0zAJkVQjmfx-hwm6HmG1xu2v9jNuH-k2OQw,KSante,TOP,0,2998,4023,52,8362,-1931
KR_7467687286,2,100,PA-pZs_BPu96garfx5vDKI_441f-eVIgJBvG9RLlWMaRxXQPvmNDZGxBLL1JVbm0Xn9Lzz0h0uyqNQ,MasterYi,JUNGLE,0,2857,3348,66,6438,-1931
KR_7467687286,3,100,wN0tkshO-ucgkyk4tqmTb8yx88rCdzmsV1HKKy1Y5whnpXSAFnUQ58uKvcmU3qO1BEnZ3FynvHVZyg,Hwei,MIDDLE,0,3209,4362,83,7455,-1931
KR_7467687286,4,100,jWBoqyd9_K-G8mhUV3SEdrxtRHylG8lMyPTpym-ev4D4z89JkNrYREAjbVH_07lcGimtMa3gz7vgBA,Kalista,BOTTOM,0,2981,2641,64,6161,-1931
KR_7467687286,5,100,GUBnZ75T8WTtgSX5Jt3qAJCiK93_CjkS2p4aGbaPCa_Cupoki4uzXJDHcOUEFl7M4Nsw7_OHrLUuDA,Poppy,UTILITY,0,2192,2082,8,4923,-1931
KR_7467687286,6,200,g2y35aOLnM1W9jg9G-J0Pp2HzKwDFHyXZgjtbYrkZvUhEzcUpq4mthwokdVClh1fsBgJ1B_KLwS5Sg,Jayce,TOP,1,3743,4832,76,10312,1931
KR_7467687286,7,200,mTf6K2nmOJOwxA-xF0U3q5IG259c-Q2nG5Jfk0Xfmok4ih95PPdzI5Iqh00d8I8GIQyAkqgCBOQ8Ug,Skarner,JUNGLE,1,2785,2643,48,6995,1931
KR_7467687286,8,200,Axa9FqW9kjEyoAEuZpyszoGC2XuYAG4y4KHPrWth7VrsW6mjgfhhnLmgE-qM4w_D_qQUYckD-SPOMg,Zoe,MIDDLE,1,3095,3952,62,7905,1931
KR_7467687286,9,200,50XYE_keaxfi8wt9t3bKhE-QekBvM7C7JcAjBLfAPs8lLWomI9qcjC60_HmVnZ1G7KkebAq2U4ZpgQ,Varus,BOTTOM,1,4171,2780,74,9557,1931
KR_7467687286,10,200,IMdlwUFQnBPCjnvrTv-czDnLVOHsK4hjrhLqimfyO74qyfSMB4TXQfs6kZkamO2tzLUxdR243U_U1A,Rell,UTILITY,1,2374,2704,18,5428,1931
KR_7527911410,1,100,BpIP-EmJoEh9sk921S6laQc-0fvfb64_k7aOGDuf8WRs2sGXSMiGORSA6SVP5W1XlFHgz7P0SIZS0g,Gnar,TOP,1,2727,3856,43,10749,146
KR_7527911410,2,100,GadPxdruEnnAHE8ScSq5DGqT18mGZbi4e2GqcOS0_F6KwK0uosSJXMEypfHOAGDdYHSdDCfkJexpqQ,Darius,JUNGLE,1,3921,3736,67,12801,146
KR_7527911410,3,100,9YAALNY95rwZUdlhA4sJWyK9WU8r1LjN2BttQwdHy33f7zOJMitneaOgKbSVeJjMzdUh8tLHFaJyeQ,Diana,MIDDLE,1,2790,4125,68,9334,146
KR_7527911410,4,100,EiATC3XQeOvzRR3GsRqS8bIWEh4Rx-kY2M9uWyP_AXXX7wVGTJRpPmoN83T6rMQv_qLj3byIKP_-vw,Corki,BOTTOM,1,4232,3127,75,16422,146
KR_7527911410,5,100,l8ufyuN9CHwCYB7LE-pVP0wUquwCA1jglPVGoMJQmgXY3J6xI1C3eNevqGEk3nIPk-zAyQVl5GbHcQ,Shen,UTILITY,1,2316,2235,9,8052,146
KR_7527911410,6,200,uJLXQr3VChadoWRqF0fKGKMKZgfuHJmfmPGy4pV24FGxcEF2gzhWsm-E7eZNEjE21au5eL18v4nBzw,Teemo,TOP,0,3149,4111,71,9427,-146
KR_7527911410,7,200,jbU5_tg58YSmtiUxnp55sDhcb2088nFhG0lmXU5hrW2qFe82V6wg5qwV53PjPXOhfP16d4MX0BbywA,Viego,JUNGLE,0,3976,3402,60,10014,-146
KR_7527911410,8,200,AcEMJikxNRwVR0OpEi-xN2yZjcjFyli9UXFvXG-U7-7cIBwZDFXuxqPNrj_dDLOSt4gnqplp5wmzWQ,Galio,MIDDLE,0,2895,3922,66,8471,-146
KR_7527911410,9,200,kwR20fQz7i2n1sXCy8bf_qyqRR6eAyz_5X2C55FIzqMKaTGAlf01ox5CnlhP22Hqqk75JCzAksS4_w,Kalista,BOTTOM,0,3267,2881,64,11705,-146
KR_7527911410,10,200,MkExjq91csTLRd74ygrYEWw_wtnCwpJtdi_W94ZxKDmeF7J-eUvi07e1lO2cVgj_11aPWGbOnlVhiA,Rell,UTILITY,0,2553,2428,14,7193,-146
KR_7528035998,1,100,FSPZbTHSGsNpdB0WQKkdM3AzVo00K9BftZYjWSRYFofwOExZwYh9hE_e19MTmd_FDtLfLifji33DNA,Jayce,TOP,1,3076,3643,57,15202,-374
KR_7528035998,2,100,u_Jf_pMIwb1vhE5dU7AcK3xCrIcwgAygGNdQzoYxYoAiuU6Qlo_St9hGWyFhRguGSMUKpJaEgDvvqA,Khazix,JUNGLE,1,3024,3080,53,17613,-374
KR_7528035998,3,100,6yFpzPNI2bZIhwsf49wnMRdy6-lcGtu1xpTkFz63xu8XXuZA4vRpHgyWTgo6iPTY6uoitEqVvFJV4g,AurelionSol,MIDDLE,1,3697,4098,75,22048,-374
KR_7528035998,4,100,shSC9R0eGBfVnl3OtmjsqT8vNBx1yfqM4PMz5qwbVdGIqBxVkd_SAXHCXFAEDgVmmaMzHN8Y_MDe3g,Cassiopeia,BOTTOM,1,3419,3348,76,15520,-374
KR_7528035998,5,100,_jUsbv9enYWgjPZZsSNVYj5G701RCMzC1nVB8gaFcVFDXHzjOCfqts5-1CQfCL2mqpbnJSlzZmhdeg,Rell,UTILITY,1,2453,1948,11,11785,-374
KR_7528035998,6,200,oajIfY2cV8cLXD0ItzURaYDhD-Jr9zZHw3NhwYLY-lcIYBlFi3fIN-07feYAcKs9evX7mLcyi8VMvQ,Irelia,TOP,0,3380,4132,73,15751,374
KR_7528035998,7,200,JRoyw2RQS7vxG2-XdtEv441PMwL2fNqA6honmfHOdi-2o8U2jMGyQYowGQ1-iNftSID8st6cFF8svw,Kindred,JUNGLE,0,3102,3150,59,15996,374
KR_7528035998,8,200,4KSvpGhuniaSsLYwNx8w20uGjVCeSDGELFRclXu2YgG5YXK4-JZUaMG2ISLwC3vphIEwVCeDqmbV2A,Galio,MIDDLE,0,2981,3472,61,16373,374
KR_7528035998,9,200,GunsjKQP8SCwx6kFM7RIZPtn5gPyreeg68Rk5SZWvbAnE4JvS14aojdxoMok8w150dDD_4eGPr-2Hw,Jhin,BOTTOM,0,4143,3102,76,21127,374
KR_7528035998,10,200,9VuYGgr2zOUV0j6QceuqZpzh66BipwwG7ud0sQW_qbBuadBCVyxT7tt0t8U9dkxUvBmFLkbbuWtsUQ,Leona,UTILITY,0,2437,2040,13,11468,374
KR_7528187821,1,100,x0h7xFKtrsBodAiTMn0aJ32UtKHXQO1_wE2z_D7oqzx1VwWtUkjC0UIr5_mj03mwmMzGVbIzFny6_w,Jayce,TOP,0,2820,4309,75,8597,-1751
KR_7528187821,2,100,Wr4NMwZo9ogBWGaWXIdS3CB_I0orusfNG99uo4s_n_hzAf9iAwqyuGx3VvKD8IL3BU9Na-9MuUNHMw,Ekko,JUNGLE,0,3691,2865,46,10457,-1751
KR_7528187821,3,100,7V2RNguHCy1dNaOx63_DQUrHQ0yrIP6HQjgFkCshWXnhl42fg223_O0Znq8Yf_9D4OHH832x_iQ0qQ,TwistedFate,MIDDLE,0,3278,3530,54,10874,-1751
KR_7528187821,4,100,XV2etxemNLIim89RPKUCyS8uK9m0l0GHBNjSTE5CP8RAVv24wNuZa1HdpbTmyGAk4_ujFs91hl1o8A,Tristana,BOTTOM,0,3203,2806,46,8937,-1751
KR_7528187821,5,100,kWqyW1Xb8_E2zLpJCYzZWaK4qfNeuYcP_6bTAn9neaZuDCJa8ZwsJgKvHD2fNwyshbZPHbLBCgc8nw,Rell,UTILITY,0,2493,1555,1,6283,-1751
KR_7528187821,6,200,w6CbUENZw6X8prWwxeBN3mEZyu2FkQqPnfSBaKHSjtHJF81rOZt7fpQDpu62dt5zBsCIewxJ45W8qg,Ambessa,TOP,1,3210,3809,63,11196,1751
KR_7528187821,7,200,Bl56JSEuA_lG0t1uxnI1x--Q79YwJ5Yj6j1YcWtNdrrBsqp00dnYNJHaE5Mx2_iGAtp8WEnFmGSLaQ,Qiyana,JUNGLE,1,3059,2687,46,10437,1751
KR_7528187821,8,200,kVUXh5j09QdBZCBwjWNV6iiIeN-UJGwyK6g5rO_tH27ZIyT5FdExnz13xTYFNfDe8FXvCv_0JugTPw,Sylas,MIDDLE,1,4426,3379,49,12456,1751
KR_7528187821,9,200,tAwrryzgcvdHdG7sKkEYn_48IY7e6WVON-BfZF-yKjYcLTyE48Cw2RRj7pDN0OsDI8_Dtbak5hO7pg,Kaisa,BOTTOM,1,3484,3512,67,12594,1751
KR_7528187821,10,200,lSlvdWYVRRcBXr20-cX-SMXz-Z_eYeZ1ZjMi6gHkQge_oDGagfsB22nZHBF_JXqjtQoa_Q1ExEiQUA,Alistar,UTILITY,1,3057,2235,8,8431,1751
KR_7528313873,1,100,ZzYHgbz0ENz5MC7ceqqX_4Yz3i2lnZJzUS4wFzN3g0p9ploeQtjTI9AuVBzuKRIH-lFk7JgGL_ZiTw,Tryndamere,TOP,1,3591,4498,77,18161,-313
KR_7528313873,2,100,O7SUvmgSDubWV6Vc2grEUys_lQwTXcG1B_OryEbTZsryIRhuo1mEePYU8wDP9YPhPm9vW0WAKipiCw,XinZhao,JUNGLE,1,2967,2947,53,9424,-313
KR_7528313873,3,100,fcAr4FcPrPnglZsn2GbS2QORl81I6QIFI2MifQpbSWA95COYlc7HhHOmcHulqNaiZvxQ8Oqrb4anOg,Azir,MIDDLE,1,3428,4149,77,11098,-313
KR_7528313873,4,100,eW7rTgp9cmCaMBSQiMwnyFc0CVk6ZTuTwF7lq_HQ3mUq7zuaB2yBKJZlBib_oRERe5SMyCTgIH1OEQ,Ezreal,BOTTOM,1,3578,3723,75,13630,-313
KR_7528313873,5,100,DVSEJFQEgv83ujNouhmB_sBnZPP3FNAwAkIYP-LsCI56VrNOyKwZrN6gMRzh83CE0r0Hagb5hYA77w,Leona,UTILITY,1,2512,1755,10,7910,-313
KR_7528313873,6,200,A-Z_AaM67jCgwIpr3e54SvbqnxJ2uTAqwGKTd7eogC6otN3xTfkhCiT_2Z_y6dzyAdx6PsNibpJ0AQ,Ambessa,TOP,0,2873,3940,67,8505,313
KR_7528313873,7,200,VY0JmNK4wsph8yq62tH99OuvaCxRGV_WkarlG4g8c995FCv0xPXndQL2bD1psq6TtDh2G6rOAzueLg,Vi,JUNGLE,0,4086,3575,62,12145,313
KR_7528313873,8,200,QTAa99yB4c8dW-T4VZ-e2JPEtLG2uG-cm6lp8m1PPEp3e0m2CQoFHFkdwMQYokUUKW3vIqaGhm4A_A,Ekko,MIDDLE,0,3682,3919,62,11540,313
KR_7528313873,9,200,zfMbw_tdr0lXX6cVxxbPxFqwWQWkex0O783BkiZtGQIpzHiJQ3J3g3ba-SmPFYhRyySFmA9HGMcoUg,Singed,BOTTOM,0,2836,3365,44,10983,313
KR_7528313873,10,200,5DDZULLP9eMQPlYT-vxxFOVyCRjRHT5TltkBY8tWmZYGaOjXPSbkd3byBHbBFX90kM7ZHFQFu8BNRQ,Pyke,UTILITY,0,2912,1680,7,9669,313
KR_7528416166,1,100,OU58kHnN8Maf-u8yr-UZMT3zKyFqw61CZawCXdfiV_J_kumU5FxqSKiLVT4t7i0_N-FzHWFPCmSVQQ,MonkeyKing,TOP,0,3737,4200,61,15108,246
KR_7528416166,2,100,FBtxiFuWrOtJUbciefgXw4sI3srIuHaa3hiGTCs_L8uo1YTFQHGww-UvIO8q2WNgOUt8BZlv5946sA,Nidalee,JUNGLE,0,4271,3000,50,14230,246
KR_7528416166,3,100,xgadfn5dR96tKWlksEICl1p-Ea5N0-n7BI3jSK4EZK55MfLhhNxvORKskSioJ9yOHguU1aR1JUZCYg,Jayce,MIDDLE,0,2903,4151,70,15058,246
KR_7528416166,4,100,GQGJxQYZNW94DwVY6sf08PzH-zuhlm1ntGbhT41Tl_W0mRiTgOeAwUwbPvOJ1quxjx3DH-oU_RtDmQ,Caitlyn,BOTTOM,0,2638,2338,51,16577,246
KR_7528416166,5,100,2q4uR3eXTskdcnjp3Kd0IFPc4InBIdMnpDGY9ebZuNI_fa1yTrKO8AN4Li2i5l0W7o1eYYQPy0s8Xg,Maokai,UTILITY,0,2514,2100,8,8153,246
KR_7528416166,6,200,2-cKStdoETxfUKUCT2uREiUVgNKuHUlEJ0rYD89KfqCGruZoNj_S7a4natWTxRqcHi6GyWCBREShzQ,Poppy,TOP,1,2392,3211,40,13983,-246
KR_7528416166,7,200,d2zC8OEgWb4ysKl5zLUMMfq9m1k_BKdzOFHfzqFtK1IpSggKYTucaSARlT23tzHiLOScwITssqhBsA,LeeSin,JUNGLE,1,3571,3058,57,13912,-246
KR_7528416166,8,200,wTYNerp3ayJ0IHy4DvmE4anSUdy5OeE-0FOuqj-LRuERfNkepeyTCE8EwqrZamaJtAEfhDHUtVXoBg,FiddleSticks,MIDDLE,1,2862,3552,50,9799,-246
KR_7528416166,9,200,RoeQcqUc7zeE74XLF5cXolxqIlt4eUo2UsOeBQaMrDXBOgQTvgUY46A9fxIofTVXfhff2jflFjT-7Q,Varus,BOTTOM,1,4169,3146,66,19904,-246
KR_7528416166,10,200,GLMWp55JeNeMngLiJwyD2yYTMtJYqjV5dPSGLg3P_qY-i9J8mF_Ffnnn-64QGFRg0iQ9QC4TQ6V_Lg,Neeko,UTILITY,1,2823,2519,13,11151,-246
KR_7528495146,1,100,qWxfzJONKU02DjfGo91jaBBPIUx75IhklOj9-Zih6TJnrVi422NWJinMpmgY3KHpjQ_tMn3rhli0Ng,Jayce,TOP,0,3926,4491,77,12252,2593
KR_7528495146,2,100,VEWJoVHKLBUiEG7LyCyxd3Qw_PGVOEuEceDbv0hOxAFtjxWebqFyc1q2H90OBGQ4n3y8o6hQESypWg,Zyra,JUNGLE,0,3797,2956,49,11766,2593
KR_7528495146,3,100,LH7vRFEiIfox62N4OwdkGn29d9d_ZMz3RC3LU3R3MquF7I91sZxNRrQmJuuXmOcSIB4465AMtHbGIw,Leblanc,MIDDLE,0,3301,4220,71,10495,2593
KR_7528495146,4,100,etVlgYspfWvzCvtD41xMgqNNNNcZbNRJCiamC5AU2rCoMe2bmkyXx2eaPmv2yuS7zXSojDQFLR1DEw,Kalista,BOTTOM,0,3389,2622,63,11654,2593
KR_7528495146,5,100,BbgGXv6tevIEgfeldBU8G_h9HEx5rFpAzXWnB7SSui3GDUB2-2oOU9i7pLtu_-ooIdmDnEuL-B3ijw,Neeko,UTILITY,0,2482,1974,12,7058,2593
KR_7528495146,6,200,qDtHds-4bEYmINTXKCIlJFlHlrX8kwnkHnNqplMUzzD9QLBzo9yeTyka5xZesrw33KhPODW-6M2cAw,Ambessa,TOP,1,3814,4657,47,14549,-2593
KR_7528495146,7,200,IRW8RlRkoFoTor5A-L9BUB1XdFQvCkWlI4cAxJISqY7sHR2_nPAod4cyy8vsBaiEIydVebMUhQeCjA,Hecarim,JUNGLE,1,2423,2404,44,11269,-2593
KR_7528495146,8,200,SE-pUFmMAFPpjQ-JUiJPvSxRZRVaZxLsQg5poEkHVFf-1tzSue4loaybeBgbtLW5guxW_263qE7xOw,Mel,MIDDLE,1,3119,4017,71,13811,-2593
KR_7528495146,9,200,IemifPcNZeVJ84uCu5J2nbIHxR6BZn4nZBnS3FLzIb8q6wmzcvNDe8xcu44dU6JWRuKi4HjlY42uwg,Jinx,BOTTOM,1,2509,2121,50,12992,-2593
KR_7528495146,10,200,QM4r-i_tcQURFAS4V5AmOoH1II0Bxn6AsLMuPZQmV2Pv734hBYMKt8n003u2YohxXnhhpELb2ymPew,Lulu,UTILITY,1,2437,2199,10,8957,-2593
KR_7528555588,1,100,WCJFqJQk3uKHVNt7XjnHMZlvne-mniVqL9BFWP2C6trW260v7_oUQIik1BbdOn1ASzYqsTi2AzzM0Q,Rumble,TOP,1,2764,3971,60,11661,-314
KR_7528555588,2,100,IRW8RlRkoFoTor5A-L9BUB1XdFQvCkWlI4cAxJISqY7sHR2_nPAod4cyy8vsBaiEIydVebMUhQeCjA,Vi,JUNGLE,1,3359,3179,53,12289,-314
KR_7528555588,3,100,3PV0N1WhJB_IY1yxcOAVIHy_k2WlgszjIeRzR0HVmQiuv-QOzx1B-w0jaBidjgOrYLNw8acjU53YQg,Renekton,MIDDLE,1,3416,3404,43,16401,-314
KR_7528555588,4,100,VuDZ_RPZapkFZihTYs7H37xa9JWxCufuPzny-UaOwEELP9hCTt8GdfYtzr8vKY-TGVtN0JOTcn0Gpg,Kalista,BOTTOM,1,4553,2559,55,14747,-314
KR_7528555588,5,100,JJc0chTEZyxSiGiT2iiq2S5PsGi-s_ReLC9DAiwHSQ4JM2iTputwWrpzfvvIDKJmWPR-HB2B-KFmwg,Karma,UTILITY,1,2798,2286,10,9254,-314
KR_7528555588,6,200,x1PJVaR7Tp6Q0zy-HTxE_U_HVsQAgmCcHqjJ1Avnbjy-ujMAXD15ySO-DVTCoDUylEimjod4D11BPw,Ambessa,TOP,0,3114,3996,68,10005,314
KR_7528555588,7,200,DA8-N6ZT7Z_K5DfIh9fsLLIL2ZHbgYS7B6MPpRMTlbt8E_wQPeVI-QGqzNBlwcysV4U5sQZYs3wI1w,Taliyah,JUNGLE,0,3750,3106,58,12045,314
KR_7528555588,8,200,mMF4fiXKqPtJK0iiCrctNMABJAjv0RwuHlewEjASys1CCBtL6cHAM8rC1y5GbONNKPS49WVGBtjFVg,Yasuo,MIDDLE,0,3283,3579,42,10961,314
KR_7528555588,9,200,ltuQOiBNvClmzu_WdLShzPeapYNCdRWhhISf5NSvtVUDyVGwDYypdFfJFx6s6XdjhZiC2NFi5OX3ng,Varus,BOTTOM,0,3904,3028,53,12237,314
KR_7528555588,10,200,hZUwMyphw9mqUD-uDvoVAKVeGgQjSwhJvO8CLtRPEHjQYkXYn86MLN9_wjOqsEtLR6U_FCPvRc3gew,Nautilus,UTILITY,0,3153,2164,17,8213,314
KR_7528614324,1,100,uupOHdCkmdYB-1W3fVeOB7wQ6YXGlFbfdYPqdPG5tLFhxDZEc0DsR4BOutfnO3S4Re76A9Ouv8rGTg,Jax,BOTTOM,1,2885,3765,63,13211,1238
KR_7528614324,2,100,zrUGacStMNPU0fwhLwPVNr53aVBfmT4dsoM6e1j2IFUrhD0didwtf2BoZh13moPIRArzoWLn1AXtOQ,Diana,JUNGLE,1,2807,2949,58,10848,1238
KR_7528614324,3,100,eIaS9XWhUDr1ewMTIWAPDJJjz2qJdkfw39F_jFsXPp52iSTPR10GPDG9JR2SZAYIuffbWuKB1N6FMw,Aurora,MIDDLE,1,4028,4396,69,12558,1238
KR_7528614324,4,100,zudT5d6mUSktsK9QdPYO-QsE_20Aeys1fIj891O69sSsVGD0Ja_ES3ml9grz1Dv0FYnqFt-wGBW8Ig,Nilah,TOP,1,3499,3181,63,15040,1238
KR_7528614324,5,100,v27OV7HfYyUT-FUHRlG5tIy9GCtIjIRMgIhRw765xRxvfAOdOzTDoPfbe0Cqs8QPFi9Hikb-lJ0hdA,Poppy,UTILITY,1,2806,2500,11,8324,1238
KR_7528614324,6,200,WIcUYzBbcibkC4bfHPmqFBTXoQCdUxtaWhtfRRi-DbXUb_7FKEk1og4vn1OvvcD_V-8C_EBGRR502w,Illaoi,TOP,0,2519,3570,43,10040,-1238
KR_7528614324,7,200,FQGLxSd2vcM4YCHs8Lvalof82tCrJfuZB_nnQKCyP3SMewX7yzm9tpHi1N-fdT8xIpDpELaq7SIW1A,Viego,JUNGLE,0,2588,2708,50,11342,-1238
KR_7528614324,8,200,IRG2gYuhT_jzN39DoHlbube902Xve7WhqxoRRrtTa9jn0Lohe6-44Cw-BJYuEPHhc4WoISl3QppM_w,Syndra,MIDDLE,0,2620,3417,62,11027,-1238
KR_7528614324,9,200,eJAP2TUzEz8lXnBHthfIvilxFPL0ZVtWSl1df_7b33-jkOTGDcato6NSBAcxVDWe2y5t7yB_wrwI1A,Zeri,BOTTOM,0,4167,3063,72,13479,-1238
KR_7528614324,10,200,CCdggFUQL9m1uF5wBXmXyTsa5OdjRrP8UyGwGD1HZXML3waTVRoqz4lo3suTE353RcslKxb66JmP4w,Leona,UTILITY,0,2893,2507,15,9450,-1238
KR_7528695221,1,100,mlKPPKejWYp7C9cvLQ7FGo2-5eEIgnt64pDbbje4RyF8dzBtlN0ZXEtlTDjrMKL6RZSvdoNDHz4mIQ,Yone,BOTTOM,1,2427,3362,49,9679,-1491
KR_7528695221,2,100,Qklm5_ZGyxQ9C1GVbtKr384af9IHN-_WxOZIGkoVxhD51Ot2SyJ5Vpo9DqspWJS4J2wkxesFK-GymQ,Graves,JUNGLE,1,3472,3029,61,10974,-1491
KR_7528695221,3,100,_ejWy88cj6_JMIhiBi6kkJtRefxkNwU6iTz7uYEaI-iuUSY2dKndZADQkLfFqpsbYhTDnpQ4Y58VVw,Diana,MIDDLE,1,2831,3909,55,9228,-1491
KR_7528695221,4,100,F6eXXS3kRc_ao1m8mSl2S50NvMyy_69yve_OGJdHq81J5NqveHFoGpEVTQL8IfKQqXwfrc4Da3cuYw,Kaisa,TOP,1,3795,3430,60,13406,-1491
KR_7528695221,5,100,It481pz5Gd9xAL4lSn78jcMi5Wz9pyvMboCTs1Gnu2qhDNNyvVsRcch31wGuRXE8BA9ZXTPdnf-shw,Poppy,UTILITY,1,2659,1439,8,8884,-1491
KR_7528695221,6,200,pbif0mDHFRngf41w09N5gdsVKjvVF91STM1o77O1Iw8fPkHg8PkOVZmiFAkA1ijGNx3vqp9QhupwyA,Draven,TOP,0,3075,3479,46,10436,1491
KR_7528695221,7,200,lG9kD0GxYXvIOxa3Nl_F90TafauS01IlP3Z-QO4zOifj4TLh23seN77PcaiqrYvFdN56W5NNjuqPGA,Ekko,JUNGLE,0,5000,3133,56,10757,1491
KR_7528695221,8,200,Ny-kFH4hgvnieJvj1UedYZPE5Ph2gichFhwWP82HJDrfQX37gBmFCZ7kc5CsyDyuw_Se_YSaeftWSA,Pantheon,MIDDLE,0,3133,4135,66,8969,1491
KR_7528695221,9,200,j0d1Vpc8Q3nt1RgmRvL7NnMcmhZngZ8a8LXKjdIwRQ4NN9-ehSWlE7caAvoc586JErWO7QAOLXpRzw,Ezreal,BOTTOM,0,2830,3290,61,8847,1491
KR_7528695221,10,200,gfY7bfnKir-HojwD5t3NpcmSBp_9IQyifOdJKO6rIPxO5_CDLth7IYlga40q_T6v-wyCxmExT0HmCw,Rell,UTILITY,0,2637,1450,12,6223,1491
KR_7528827687,1,100,88g5Uo3KJNLWCUo6rkdC2L0f9K252Q8HbDzRbqcDOq-I5HELNSMQaGfjk9P4Z-QTXyOD6BeVXT6cww,Zed,TOP,1,3232,3864,52,11709,184
KR_7528827687,2,100,8WOF8T96LSg85-oByK60EPKZbNR6k261h8ks1iQCfsNNtd5wX7Tg6U8YCjUZdr3vXouKy0MNNeqqhg,Belveth,JUNGLE,1,3343,3556,72,13659,184
KR_7528827687,3,100,a4n32rk88iScxtmUVOdSVra0Y3w3uOyJvnmOwe3hwwTPj9C3vlje6bXQgZ9ZUEOjSuyZl4OYYS-_2w,Hwei,MIDDLE,1,3076,4032,64,10842,184
KR_7528827687,4,100,SdDHzoikYoO48ukWLxXRMIFGsBEyoY1vW8opP_rYY-xeSYWBVtBhGJDAqhf7RGQ83gud4kvHiTdRNg,Samira,BOTTOM,1,2800,2906,68,12405,184
KR_7528827687,5,100,HZFe3prSuPRqM4oe9nPCSQNUKkFqH4-5pc3Irctl7hf9ACXu1K1QZlSZaady-to80gEnNGc4X4ZcoA,Nautilus,UTILITY,1,2102,2677,22,7698,184
KR_7528827687,6,200,bPmmqh3mEhtyv-cVouvkOfbUsFPp229wSd6pfCJofB_gWVsvzqLrvCZqbZN9uFtIAiXyuK4Z5iKwVg,Corki,TOP,0,3199,3965,70,11131,-184
KR_7528827687,7,200,iZPeK_sQivqi7oUO9UToMvkKmcQfBcZUW6V2iAQ1Ck1gF8UFdZeP54XCghOLSa5X89IJvuxFoEABhQ,Hecarim,JUNGLE,0,2556,2701,49,7783,-184
KR_7528827687,8,200,S_9FEiacinl4AeHEO7O59cwKu_3khA0X1wZkIXaLuBsZDUPzNRtMh0ZYncBGTFsWtFPj5uRYUBpTVQ,Sylas,MIDDLE,0,3390,4401,75,12008,-184
KR_7528827687,9,200,96eo5Pv48wm-axBuv1vx1AX3uO3qUtO8NPJEsYMzd--vfdLCksyGU9EjyRWDsqyGQ8ZPSp0wRVGP5Q,Ezreal,BOTTOM,0,3142,3148,82,9338,-184
KR_7528827687,10,200,KPMyeAWDjrCFBSZH86K9Zx9wSk-rr81z__iPJEy30mRpfCihlsSLLzTWySEETZP6npcpkJF0jvfbXg,Karma,UTILITY,0,2082,2315,11,6287,-184
KR_7467763346,1,100,XkSTDqQi7EEX5D_5CG3c8FVFpLTvSgGAhFde7tAt63d7be1xbDxVAiAyB4F4w5uDoeh5gIwmqLqp1g,Teemo,TOP,1,3210,4591,76,14913,2851
KR_7467763346,2,100,XiKBX44oZM8f_y8sx9XfoTiS_XF7s6p73v1n7htaUDPn3XfuF0UHd38riSFn35wpjQY5k0XiYCRn0Q,Viego,JUNGLE,1,4855,3827,67,17044,2851
KR_7467763346,3,100,bwcLjmSjQZY_PvDlxTpi8czMPIaFD8f2K1i1s5ItOI2B-Jin7L78vnsjWwV33f11ZK9e_mDI6XvBXw,Sylas,MIDDLE,1,3369,4096,65,12003,2851
KR_7467763346,4,100,gWlH2CyllB7XM_LWMZfeCubO0udYdsRbQ39_4iWZrz1tRIkmEXeFvivF7ZdcpBkdlYTQYxaXHJsRQw,Swain,BOTTOM,1,3076,3403,75,11036,2851
KR_7467763346,5,100,GvOyH2hpYdFQ20s7Obf3TR20G9ZKnTMrhlP6TTvEIX4d9TbUvC1nPdY8EI8w1nfXNtUIMR2qa-hcWw,Soraka,UTILITY,1,2577,2338,11,8676,2851
KR_7467763346,6,200,oav7OWslwcfkyqdHlOASI4wdPb3kCGtEFq2oeqL-4r8AzszD8VXw-UJw5Od9CL7kzJhV8xaybx15GA,KSante,TOP,0,2585,4087,52,8623,-2851
