match_id,participant_id,teamId,puuid,champion,lane,gold_10_diff,cs_10_diff,lane_cs_10_diff,jungle_cs_10_diff,xp_10_diff,solo_kills_15_diff,team_damage_pct_diff,damage_to_turrets_diff,vision_score_per_min_diff,total_damage_taken_diff,kill_participation_diff,kills_diff
KR_7481788970,7,200,hKNDL0up8nY8XXYlxGcidnCWfmWm1fci8YePFLPHQtayFViQWrh-5df61ZB26jttq8e02YlnJVHSLg,Hecarim,MIDDLE,-49,-61,-61,51,-932,0,0.021445337757427296,-965,-0.6375176991809346,24077,0.35,-5
KR_7481788970,1,100,d-vNRUTdqFBsIvSbe2UDxy1haKnyR6vqbue2AYhmJtT12UID6-Rtfz0gpJwxBabM8eMOcHWyqQiY4Q,Fiora,TOP,-1070,-1,-1,0,-376,0,-0.010096201614718803,60,-0.4305548230794265,15292,0.16111111111111115,2
KR_7481788970,8,200,UQI8dUjdNb826T5dGZnx1B92yEm0KLOH7akBJ-pIWDChZzKYwycKmztNaxhAC5X_ihs808LD555XZw,Ahri,TOP,1070,1,1,0,376,0,0.010096201614718803,-60,0.4305548230794265,-15292,-0.16111111111111115,-2
KR_7481892682,4,100,zFFStctrHdVXt4VsKj14beKDuI8r5rqRx8EmErd9EnbXB5I2mhCAp0tvEZr-F2YHvZ4enGXn-GtUTA,Sivir,BOTTOM,457,55,55,0,1328,0,0.12178125081331188,2505,-2.4580017250490807,1166,-0.1428571428571428,0
KR_7481892682,5,100,OP_O-u4Pyf6rAGYkoEBrXgHWQE4DfNJuX9hUM0HXwp9fbPNxv2fWTOlJc2v2sFAc9-NUgxHrR0zXog,Thresh,BOTTOM,-457,-55,-55,0,-1328,0,-0.12178125081331188,-2505,2.4580017250490807,-1166,0.1428571428571428,0
KR_7482015288,2,100,J43Uigwk6arj2ZQReL5VcO3DKr_Tv79Np2JRj0E7wxsc4JF2Jjb-JjzBIOLhDCE1Ma-KJ5uAsefVEQ,Viego,JUNGLE,328,5,5,-9,59,0,0.0633877032973452,3039,0.6955103957656468,-3872,0.12068965517241381,6
KR_7482015288,7,200,yecFL4-QvIKwDhUdZ-ZOny7dSeClRv35aYTPgNiXbjV7HCJBQX_grXm0mvrbnUlKKA9qZ9qcVH59vQ,Belveth,JUNGLE,-328,-5,-5,9,-59,0,-0.0633877032973452,-3039,-0.6955103957656468,3872,-0.12068965517241381,-6
KR_7482015288,3,100,aICYAnNv_KIyhGl8CHiZdncr52bigXaq02LJmIVBPvOIqYf2djUBPua0GdrqF-ZWas1F0QJcaX4pLg,Sylas,MIDDLE,-1143,-19,-19,0,-424,0,-0.07515459475659297,1078,-0.3323460222430883,8927,-0.2551724137931034,-1
KR_7482015288,8,200,7_PXdQZgpd9Uv9PbJRpB1oe6k9qkW--ZJjJ19Ax5CyuBGJr2uHnZYT9pgFe5t0LA7jVqkuaL47vuuw,Lissandra,MIDDLE,1143,19,19,0,424,0,0.07515459475659297,-1078,0.3323460222430883,-8927,0.2551724137931034,1
KR_7482015288,1,100,w77af0AbP6KBO6q3Nr_qkvtStEL0xcgVKO25OtPO-pXClv5HkU28VFUdg1lhZpbaZmr0ahMTOLiO1g,Warwick,TOP,-596,-22,-22,0,-250,0,-0.16281412626358757,-8999,0.08778996021986885,2298,-0.05862068965517239,-1
KR_7482015288,6,200,5zgpLh4rkHniikZaDzVt9pN5VF8OQVtP1p9PAf4tEbXJ98cO2Qkl08XZDinLIi5t2VlATd851JMwbA,Vayne,TOP,596,22,22,0,250,0,0.16281412626358757,8999,-0.08778996021986885,-2298,0.05862068965517239,1
KR_7482088054,2,100,tXFfrGlPQnzpZ85SBazp6UNcD1BHdp_gSVrFqb9B58MQnd6Y6mDEXcubdJlkm7QCJNtGbxFC1KZiow,Lillia,JUNGLE,-354,0,0,20,606,0,0.1211887285941707,187,-0.5878600648674556,17754,0.07995495495495492,2
KR_7482088054,7,200,Q_U86g5MGpWv0LPsUTs4Hd9afIUCSCFMxhfrWgzT8oHPMWbNHKV6T8U95uFvHK4wm2_XgSJyEzaYOw,Skarner,JUNGLE,354,0,0,-20,-606,0,-0.1211887285941707,-187,0.5878600648674556,-17754,-0.07995495495495492,-2
KR_7482170176,4,100,fJG5cjLrYeUIsZG7w9ifbEhPyaznMOxcRZV74u7EORUO5wYDHjkMmFW8StD4vXvXkYgbBx49QQy4_Q,Kalista,BOTTOM,1334,54,54,0,892,0,0.2400538340573363,1639,-2.983869492184845,10767,0.2360446570972886,5
KR_7482170176,10,200,OKgopTmAgxP090TRlGJzSYPz7PFvi50tM1I4F_witz3uo6z5D7LIaE5KLey2xAOkmObgEVY2SQmVSA,Bard,BOTTOM,-1334,-54,-54,0,-892,0,-0.2400538340573363,-1639,2.983869492184845,-10767,-0.2360446570972886,-5
KR_7482170176,1,100,nAcxYyaM5Q6CFC4PECgvpnruO0Q8hPfSbn2pBEFvs_LaUzQsX_k8oN8XaiTujv6JOT159iM4OAqKrQ,Gangplank,TOP,-466,-2,-2,0,-762,0,0.06147512680446959,-8909,0.284370980748204,-15816,-0.04146730462519943,1
KR_7482170176,6,200,vQNfXMUGaZQ70Gdb9U4-S0zAmbwdkIXvB_gLQwo4PV1It6x_yvLc03LRkKciO3VchnUThmMiOgN02g,Zac,TOP,466,2,2,0,762,0,-0.06147512680446959,8909,-0.284370980748204,15816,0.04146730462519943,-1
KR_7482249854,1,100,UUsZjYk2wPD4BkMfRhgfamQBp6lJndsS0C8q5TCHDXp5Ko36he5L3chD2VP9Rqi6DVPsbaute3gICg,Ambessa,JUNGLE,-1112,53,53,-52,786,0,0.00016643856215389774,467,-0.2170019375400284,160,-0.38888888888888895,-4
KR_7482249854,2,100,Ek6iyFdwcoO1nQrAzMG8-fjsolRfNT2dvTCbr9A6IAAkTY9FEBfY5NPd0M78Ms7eJzRuFZBDOTCyaA,Shaco,JUNGLE,1112,-53,-53,52,-786,0,-0.00016643856215389774,-467,0.2170019375400284,-160,0.38888888888888895,4
KR_7482319812,2,100,tyNtASKk8AXHcPXm3ohXSIXtTgjcVe2DC-7GVp7nBfbLFluIlEtA5GViN5MBTAvBl6ZBBHJgjeCs6g,Pantheon,JUNGLE,-705,4,4,-2,201,0,-0.03736281478702541,-1177,-0.06640080556742856,-2890,-0.29230769230769227,-3
KR_7482319812,7,200,7B_pgto1GCXIVE0A4PSo14xaPSZcIyUF_s1cy9hQM3XomOmrPHI_17myu0dGT0U7J0hk2kpGmvuMgQ,Nidalee,JUNGLE,705,-4,-4,2,-201,0,0.03736281478702541,1177,0.06640080556742856,2890,0.29230769230769227,3
KR_7482319812,3,100,RpfgaSJMUK_WXacjFMN2Jw07IPONubosibIrVZc8rdyAsZte53n5Pxh50nTvkFkvy0eg1XWtCX3sFw,Leblanc,MIDDLE,1137,15,15,0,948,0,0.07234916882194409,809,-0.3252881931325333,-2219,0.4461538461538462,7
KR_7482319812,8,200,Jbtf8qEh0LhlKrtvmxijQJ9za3ERocnlpKAX1Wl-DlWvdG5jqTpMVoux7N49emjJ9eDNFiSGQI8CKg,Vex,MIDDLE,-1137,-15,-15,0,-948,0,-0.07234916882194409,-809,0.3252881931325333,2219,-0.4461538461538462,-7
KR_7482319812,1,100,CM9Xxuk0iPff1UuE3B_9pTMjXpjtbqZFte9ziUuUKA8_t0E0GHTGL1lzIMOlwFfHd2VazAA8aqWxYw,Jayce,TOP,-6,8,8,0,-405,0,0.04457753379319182,-1115,0.22504672879333576,-2812,-0.07948717948717948,-2
KR_7482319812,6,200,nuAN9gobcswl_Q6S6jcDWaSFYg9ZTp5vPeUMvV3xJd_wM7QMiVAMPUIVJ9maZPqRj05B3I-lIA2fpg,Camille,TOP,6,-8,-8,0,405,0,-0.04457753379319182,1115,-0.22504672879333576,2812,0.07948717948717948,2
KR_7482499992,2,100,01eWG_WPB4nXtrIqhom0z6aj3PkyX-VLrTuqC6KyyenNFFW44TVBVRWMwvsZ9rylBO4L9HcHyK4G3A,LeeSin,JUNGLE,353,-1,-1,4,496,0,0.0983933506636579,-10247,0.02189720755317537,-2464,0.33333333333333337,-1
KR_7482499992,7,200,mlm0JtHe6_GkM_q_8zaeoV_JvpSSJFcst4eLsdEKplI7F-XDyQC0Ii1OmA4OPIFIe5SyLg1nGWtLoQ,Viego,JUNGLE,-353,1,1,-4,-496,0,-0.0983933506636579,10247,-0.02189720755317537,2464,-0.33333333333333337,1
KR_7482499992,3,100,Zk-hWcm6jTW-llaj3_axFoWsZvOKhLEei_wGiDTktBlfBKRz92EbyXlv9Rnq5sMFW6sk9Aol44vhlw,Aurora,MIDDLE,-879,-11,-11,0,-631,0,-0.0774870180327433,-1831,-0.5355751531976483,8089,-0.2333333333333334,-7
KR_7482499992,8,200,n0mmWdNHd5AxRmw7eJ_hijJQQSySkOrYRgsKBteqWpvoAhvjvoUodbtWiUc4pUXrszcArZVZEq_iqA,Syndra,MIDDLE,879,11,11,0,631,0,0.0774870180327433,1831,0.5355751531976483,-8089,0.2333333333333334,7
KR_7482738518,1,100,tygnpUL3TQNdJB0G3SNFe2zEJONiJ9O_N_wJUx0w7q_wDBjQGwcIcimUs9aLnLCLN2qSreuhDKJ4Bg,Camille,TOP,-1339,-16,-16,0,-721,0,0.02267152539138037,4651,-0.37942926953149436,5065,0.18566176470588236,0
KR_7482738518,6,200,2_CtPcwDfb_y8mq4EBbzvrrwvzQV0bp8UjNIOUZJPVnrfxFUUXVskmqXLEQz7LLKVZ3Uri-hAWdBvw,Gnar,TOP,1339,16,16,0,721,0,-0.02267152539138037,-4651,0.37942926953149436,-5065,-0.18566176470588236,0
KR_7482836407,1,100,jC4VF0WYGM9ksWQo7dFL-4lyI0g0w0sT15KL8jdZ7VzDgKB6C2YGpPLeEwKTEC4XKDcF4WGUacJs0A,Jayce,TOP,-594,-19,-19,0,-899,0,0.129573888925177,9159,0.2665266132639412,-1830,0.19999999999999996,10
KR_7482836407,6,200,uSwfkCgdg8y_rkWo6Crs5HGsLDSGX0LoP7lLv2aS0GxOCXljiJVWt0YVf3If6MenQsZ_LagRzjLT3g,Irelia,TOP,594,19,19,0,899,0,-0.129573888925177,-9159,-0.2665266132639412,1830,-0.19999999999999996,-10
KR_7482927436,2,100,_yZ0OILm1Q0pY_sxwYiHLy5ukRzlWTTbQo-BlciZrqmSSdKMML5fz02zFoiysw5qpqxtFNlPS0K7QQ,Kindred,JUNGLE,1558,0,0,27,1271,0,0.14054610129215298,968,-0.11649351991250168,1596,0.523809523809524,2
KR_7482927436,7,200,Q_U86g5MGpWv0LPsUTs4Hd9afIUCSCFMxhfrWgzT8oHPMWbNHKV6T8U95uFvHK4wm2_XgSJyEzaYOw,Skarner,JUNGLE,-1558,0,0,-27,-1271,0,-0.14054610129215298,-968,0.11649351991250168,-1596,-0.523809523809524,-2
KR_7482927436,3,100,eWZ8SUlZsrCbHjsnRqJAaFcAvhVqAoi4gTsaAGC04nO97iUJeP15wcL-bd8sDxYDVp7zvagNVJKqQQ,Ahri,MIDDLE,1112,-4,-4,0,329,0,0.004665392139382274,2248,0.2428721856345437,744,0.43290043290043306,-1
KR_7482927436,8,200,7tvnghjOL16x8LjWfayTJOHgwCrzDJ4EjKx7cZ0h1YYX60U7Bvn4372DG5iamk7vKFLuLcV_YL0rUg,Viktor,MIDDLE,-1112,4,4,0,-329,0,-0.004665392139382274,-2248,-0.2428721856345437,-744,-0.43290043290043306,1
KR_7482927436,1,100,HsXyTvw_1ojEOJCFs4oikolJtljQJUpNoWOGDQWDNhlF7FxASc1DInYNNFOkpxNWEcdaiP2jlnFkfA,Gangplank,TOP,-702,-9,-9,0,-178,0,0.012532056777316308,-2429,0.10807253219980939,-4895,-0.25108225108225113,-4
KR_7482927436,6,200,JncbFPz_xCb-AwjGVEcvbhGyrdtgtrcmLQBQxKTi3yrb5mJrO22JSzQHugPoG5jr2D0UrsNcMEKuhQ,KSante,TOP,702,9,9,0,178,0,-0.012532056777316308,2429,-0.10807253219980939,4895,0.25108225108225113,4
KR_7482986697,1,100,qhKi5hdjQ_YStbpYirCCrNqzkInpP3xeKvHLoDyNeI8EpiyRJYCTEK13U9tZ1ewAJb8uo80gO8hnwA,Sion,TOP,-1139,-30,-30,-2,-1308,0,-0.1593551939721808,-4824,0.5294796062730615,6246,-0.3541666666666667,-4
KR_7482986697,6,200,qscSl8tOIxsoj8O6BzsSL9xypFkFsHC8HlvUewb5XpU-6GqF3cGZwc8T_-hBIBgioqubW9hkUAT_nA,Ambessa,TOP,1139,30,30,2,1308,0,0.1593551939721808,4824,-0.5294796062730615,-6246,0.3541666666666667,4
KR_7483041502,2,100,mHje7nvkX5QHQ_En-Ws545Yqsz1J77RdW6Mlo6xscF7ZBdRJ6YMSVvAMbh5Kj2jSDX47F8f-oOt0Ew,Skarner,JUNGLE,43,-1,-1,2,88,0,0.08446557422403589,-814,-0.123434354945965,3503,0.231981981981982,6
KR_7483041502,7,200,1x_WHykXYO5wr6igZo7A3xxzFxxGhkfOZFEk2IBbGn419Y8RVGlNv0gzmpY-R9zhxL4LkQJj9jGFgg,MonkeyKing,JUNGLE,-43,1,1,-2,-88,0,-0.08446557422403589,814,0.123434354945965,-3503,-0.231981981981982,-6
KR_7483084457,2,100,uHShjC909KfqFmJOew0oMSR_pHB4KTS3tY0wvQkdUcImDbCu9Au-PmwNlMXbTxJHt55K1U8suK9U0w,Hecarim,JUNGLE,-310,1,1,-6,-153,0,0.01668149684538961,876,-0.021654972722217947,2842,-0.13131313131313138,2
KR_7483084457,7,200,FG2VUJQGt72ABgrwcrr9A5NU2GhOS88fF4faTwmf9mryaykBwkYCdU4xYo6YrOFP80G2wHVFW4BEgA,Vi,JUNGLE,310,-1,-1,6,153,0,-0.01668149684538961,-876,0.021654972722217947,-2842,0.13131313131313138,-2
KR_7483132005,2,100,MGMO2dkpLmkDT7JjORmpp0izSLIek0fyWOd0Q4r8rnMGZKIxIkYXC3GzH0s43Yzc4Dlh2UGtSgQ88Q,Lillia,JUNGLE,-3,1,1,2,237,0,0.1055345607455069,6084,0.08448521291855915,-4604,0.027083333333333348,2
KR_7483132005,7,200,Er6NmudjLAikmUsEDVUdVjt-lS43SPFskSK1AUlYHkDPJ_ydOkMRIrACPH4Z6ArvifRq9K9FwVMoBw,LeeSin,JUNGLE,3,-1,-1,-2,-237,0,-0.1055345607455069,-6084,-0.08448521291855915,4604,-0.027083333333333348,-2
KR_7483132005,3,100,vx6dL5HVCa50G6W3vOOEnsYAt2p04Ws8veYgnlvz7s593zZl6qNZ6XTB_EeBCv2YsZlSNDZkkcqblw,Talon,MIDDLE,592,-7,-7,0,-67,0,0.0029957764245975016,-2649,-0.4579483734475783,17412,0.0,5
KR_7483132005,8,200,ECu5XgOKdQlnedQWdnqutR52YFqhNZS-E_xlhDdA9wqz-xAiTXxLua1q5jsekT8j5wcd8zDiEYE3Eg,Zoe,MIDDLE,-592,7,7,0,67,0,-0.0029957764245975016,2649,0.4579483734475783,-17412,-0.0,-5
KR_7483132005,1,100,wqY2F7A04lN9UK7hORAss1u8I8P2IslRJlQbCg6Dx0zhnwBIb2DQ_4otmU2E4h47GfQSFWxhphFEyA,Jayce,TOP,-665,-1,-1,0,-384,0,-0.015059651342130415,-5977,0.6139346924887668,-7232,-0.0625,-7
KR_7483132005,6,200,CXmU0hsfQqcvN46z7PGmCSgR7n33V_4vF2qIT9uv47hhGLLd57tdCkFZEdym7VwGTNnMZQobB9bk3g,Rengar,TOP,665,1,1,0,384,0,0.015059651342130415,5977,-0.6139346924887668,7232,0.0625,7
KR_7483192958,1,100,CPIqHUdYvN6ENJyt01KdA35PprwHlpb4xUqW7D0-Z868jE0lyh3qD7ZanjoaKTfgvGU5knWtidBWDQ,Camille,TOP,98,6,6,0,254,0,0.031084868748455896,2837,0.31090821700217064,3296,-0.09125,-6
KR_7483192958,6,200,XoH8KxrLKSSmQ0TmeKAZf8360WW-1yy2UOKKmYBa_zkYUKJXvcjxgm8gOThbXB94gLfqBQyqyXBvbw,KSante,TOP,-98,-6,-6,0,-254,0,-0.031084868748455896,-2837,-0.31090821700217064,-3296,0.09125,6
KR_7483328304,1,100,nAcxYyaM5Q6CFC4PECgvpnruO0Q8hPfSbn2pBEFvs_LaUzQsX_k8oN8XaiTujv6JOT159iM4OAqKrQ,Gangplank,TOP,1337,7,7,0,1387,0,0.03149252455078899,5809,-0.01675181512319024,4948,0.47666666666666674,7
KR_7483328304,6,200,JB46PlavWmGzk1u5CuibPFNslZxKMNyS668MajlEx8L7-gt1Gs6i57i9bozbC-JvTbKV9EDOQy3Ghw,Rumble,TOP,-1337,-7,-7,0,-1387,0,-0.03149252455078899,-5809,0.01675181512319024,-4948,-0.47666666666666674,-7
KR_7483453868,1,100,krGCpOgtfe1HZBmDbCJjAPJgYIRxuZ-HabfTvAHqEprhEBRtVVtJ2SnW5oV6nv_Yi7zSLeCagIq7XA,Yasuo,TOP,-1433,-12,-12,0,-859,0,-0.13788307998935107,2495,0.5411537334540774,-2151,-0.21269841269841278,-3
KR_7483453868,6,200,IfjUzlSvAxxBvjx9L8nYpGqkVzH67JSzU8KJ4cXOYzs1LkbdHXyqZKcJyRVmrPoMNuhhbNTS93VOMQ,Jayce,TOP,1433,12,12,0,859,0,0.13788307998935107,-2495,-0.5411537334540774,2151,0.21269841269841278,3
KR_7483543211,2,100,3v7jZ16aTGpUKoDaUtwSO3XKX_2aHY0BaGnS6sJGgOD8Da6YxHWz7sdMz8qSXWeZ7-6fO99XB9nHmw,Viego,JUNGLE,-789,-75,-75,72,498,0,-0.14576833730627972,3372,0.5369705503414517,14191,-0.09999999999999998,-5
KR_7483543211,9,200,otY5e7zzkrGMRO4E3j3JtXsjhhntexEFmU2XSm3l_wjjUo7Y1octvaJC096bajzpMAEUnEu5-TSiZQ,Corki,JUNGLE,789,75,75,-72,-498,0,0.14576833730627972,-3372,-0.5369705503414517,-14191,0.09999999999999998,5
KR_7483543211,1,100,T8tLvTlFi379ZYVL8ZDM8BYF9GRQcvQqevn8Zs3Qqdvj4bdkG0u2M0FnmEPVfw-YZPW7We6vQeH1Qw,Rumble,TOP,451,14,14,0,301,0,0.0453764615515046,-1742,-0.16332654410064001,-17699,-0.053333333333333344,1
KR_7483543211,6,200,sp2tvtUvHzQH9ZHQ2Y14QrUO8JLXFy7HOG0AKN3mS3tvSvQH5MfUNyCjaHdgg0Ai-caOT8GRJR9gOw,Tryndamere,TOP,-451,-14,-14,0,-301,0,-0.0453764615515046,1742,0.16332654410064001,17699,0.053333333333333344,-1
KR_7483619843,4,100,sTXaPKBvFsT-e6g3LB7fuhMWUq0lesAEqZvtO-8qB5ryU6xpGJkdbcsbauu-adGlucZ_1MYXZ7L_4g,Corki,BOTTOM,2522,75,75,0,2171,0,0.180629949979158,10911,-2.23286258424958,-1173,0.0888888888888889,7
KR_7483619843,5,100,q_b-GcsY2y6NnXeh8Ox1AA_B4mmQ4TD7RUtrwsB5bcWTU8OlaXDaEL06AW0jCKH60gvPxmhsyPP30g,Blitzcrank,BOTTOM,-2522,-75,-75,0,-2171,0,-0.180629949979158,-10911,2.23286258424958,1173,-0.0888888888888889,-7
KR_7483619843,2,100,Vl4u0vynG0x_c3VBg0XSpnoVhqxM25KMMj9-qKZqR6Hxwxl7TBZZz3KZJ3bL7HlzcHVqXRSDbBcAkQ,Viego,JUNGLE,921,-48,-48,53,148,0,-0.010135055458866421,4873,0.20922469312197023,19919,-0.14166666666666672,2
KR_7483619843,9,200,bqnYEzUGknrj5Yc1Ow7P3MVbk3n41r1_crz4yPw-_Dm1nq7-y_AQIBtPaA0MSK8fZLfHVmJHOsA6-Q,Jhin,JUNGLE,-921,48,48,-53,-148,0,0.010135055458866421,-4873,-0.20922469312197023,-19919,0.14166666666666672,-2
KR_7483619843,1,100,g9OsH9YLlErJ5JPmG_h_qn1swl_2Fz4bxMvHnTVOpBDR-LXsyRoUYaKXTub8I35gVzFyMy4UQEIsxg,Jayce,TOP,1459,8,8,0,-13,0,0.0995755289512511,8498,0.7991148103709407,-18034,-0.13055555555555554,11
KR_7483619843,6,200,uHq6Jo3alD9sVdrSfjN7uIPa5wjzfXnKudXovowzuh_WCKXBn7ToCNR5D7alP_qnX3F-9rx8Njwg2Q,Aatrox,TOP,-1459,-8,-8,0,13,0,-0.0995755289512511,-8498,-0.7991148103709407,18034,0.13055555555555554,-11
KR_7483693999,2,100,sC__E7ZIpUrYH6jCPbldayLgUBA4xS35ynVlOVkVjxsNtyPjpizFE_pzMKc7DEGw-Xlwmv3CRFj3Uw,Belveth,JUNGLE,90,2,2,9,355,0,0.1513761688549029,8509,-0.5997255878265878,-1022,0.23913043478260865,8
KR_7483693999,7,200,gtB0nsz4zT1MUt9FT5chEM_aSs37iMHVynylWmUn4BrMe4xV_FMb9PDPPmQtWXkkXyMqOs26E_5qYA,Viego,JUNGLE,-90,-2,-2,-9,-355,0,-0.1513761688549029,-8509,0.5997255878265878,1022,-0.23913043478260865,-8
KR_7483693999,3,100,Jbtf8qEh0LhlKrtvmxijQJ9za3ERocnlpKAX1Wl-DlWvdG5jqTpMVoux7N49emjJ9eDNFiSGQI8CKg,Neeko,MIDDLE,-15,19,19,-2,332,0,-0.10664812815927971,2564,0.3261284491331672,-4987,-0.025362318840579712,-3
KR_7483693999,8,200,YBQLz2NGaXvFPvJBnwPC0shvmPOEwY3oQKI5kHY28Xz5mtm9BGDpn49bEAFjrRm_G7m6vrNneX60cA,Akali,MIDDLE,15,-19,-19,2,-332,0,0.10664812815927971,-2564,-0.3261284491331672,4987,0.025362318840579712,3
KR_7483693999,1,100,5iyXobLS4woqVPQzl3NCZODMBawHRNhSATVSPoUOihSEli1qEZtOB0ivAKeej3ogHKbRwcKtnOBcDQ,Ambessa,TOP,175,-15,-15,-2,-480,0,-0.0811796190556976,3495,0.21805404228583164,-3243,0.10507246376811591,0
KR_7483693999,6,200,JClpk2kNRXtXEOJk094Lf_3tHryWBnpgu4vIgCFJ-CfqoAhJ8iJk2-frmhKIHerQ5pQKmJ_43mQvdA,Olaf,TOP,-175,15,15,2,480,0,0.0811796190556976,-3495,-0.21805404228583164,3243,-0.10507246376811591,0
KR_7483802549,2,100,HKNAeV1InsOhqf-Nu-R-NFac2AFZli2vDHriuAAIiZV3fvWAfo86JYOPt_KNM3nx3BqEzVHmKDGSSw,Vi,JUNGLE,554,5,5,-3,3,0,0.006948563270939817,4210,0.3569135107782182,-16427,-0.14304812834224606,7
KR_7483802549,7,200,fbEG1bGYu3EXw9e6r8WRPp1AUeHFnu2tU4cdHoFuArApzR6xZ1D9unChA4GkntU_CPj_XScTwwYtOQ,Nidalee,JUNGLE,-554,-5,-5,3,-3,0,-0.006948563270939817,-4210,-0.3569135107782182,16427,0.14304812834224606,-7
KR_7483802549,3,100,_WglPSM8lyISpNX4rmMCtpHgXApcUUh0bP9C0tNnjytPs2tIfcZME4e0X9TFvPN4dv_IxkkKqGeHWw,Aurora,MIDDLE,820,33,33,0,758,0,0.001236755111189397,5637,-0.0013893967250552253,-7159,-0.012032085561497319,7
KR_7483802549,8,200,5PNa9hBvdeu7c3uGpKPJJfw1670eU74XQ-AkP761ewdMI5eoO3cKQhtcDXsEJbs6rem6ZI-t5fk6Rw,Qiyana,MIDDLE,-820,-33,-33,0,-758,0,-0.001236755111189397,-5637,0.0013893967250552253,7159,0.012032085561497319,-7
KR_7483802549,1,100,Hr_xFoHTgW1eWvXm3NH3SjIhlmbf0keglyW5w_t6XENZKXsbTEiv_6qtsEDLxHu3HL5X0ngrAN-IFA,Singed,TOP,523,-9,-9,0,414,0,0.051564649886745695,-1109,0.09406591524206359,-8355,0.160427807486631,5
KR_7483802549,6,200,Z09zsev909RRVvgaPi_SqcYmNbEp8UiSqLgrzn0Ba8WD45U-unlAvPZloD9stHkaN7dEazix-S0Pdg,Fiora,TOP,-523,9,9,0,-414,0,-0.051564649886745695,1109,-0.09406591524206359,8355,-0.160427807486631,-5
KR_7483912993,3,100,TRbaSp8arrNumyxvhKHif7ULaPAgEQTYFDwU2u-REQZLy8kBQ-TnbvgJk1yhdwBhAb5oF2ILLlXYpQ,Aurora,MIDDLE,-334,8,8,0,-314,0,-0.026466832301517668,-374,-0.05193618427062141,-7714,0.10394265232974909,5
KR_7483912993,9,200,t1GyKKUBbLE4RIKVPKMddMy3C7M2Ru_s-HJYlSHeea-NnKI89SmykoSjUyfVNLkgrHoNRDWoz08Tcg,Galio,MIDDLE,334,-8,-8,0,314,0,0.026466832301517668,374,0.05193618427062141,7714,-0.10394265232974909,-5
KR_7483912993,1,100,lRKyzJ4aai3J2HQPh_2kS4Z91DmydvXsGuEUP3O_FNW-GN0y0MFcCP3XOVlnBrmLh5xThGCGozr0JQ,Yasuo,TOP,29,18,18,0,69,0,0.0356268418563275,-653,0.29743162147397273,454,0.0681003584229391,3
KR_7483912993,6,200,OOGTjiMZDgaF0NeWGVLEJKlO3X2wMv2Y0-7FHBbBQBOj890fy7bbf2XpVKw2e19yUqIg1dR7dUWx6A,Yone,TOP,-29,-18,-18,0,-69,0,-0.0356268418563275,653,-0.29743162147397273,-454,-0.0681003584229391,-3
KR_7484042814,3,100,qqWu1I3cDUJupF6ZfnTgnOjJz8rO2zVE8eKe5t6HRd_RfAoqBkUQucauM-xlRTPh4DIM-Lyi5Sm88g,Lux,MIDDLE,145,3,3,0,468,0,0.13089682539830172,3751,0.06096888165791181,-8302,0.29720279720279724,9
KR_7484042814,8,200,z6GTsMQYqrBXp_OBqhrMZwZM-0MDW4FZiwXg6Z_--Fzx76aQFaycSJpuJax2hnQsFyyd1d7i4E9S6w,Qiyana,MIDDLE,-145,-3,-3,0,-468,0,-0.13089682539830172,-3751,-0.06096888165791181,8302,-0.29720279720279724,-9
KR_7484156826,2,100,CSqlJmAPT7AaP4iEDfmGHqE9nrFX6K2KAc8jQ5Lxju08n2lnkzumv7KcKgtJafvwgDAsWhue4CcwMA,Gragas,JUNGLE,207,-1,-1,10,592,0,0.05263706279116029,-1004,-0.137264543904683,1855,0.050682261208576995,-2
KR_7484156826,7,200,8Um0Xv7dGnSrOskVMvzAW2cSQNL9Ab_d5mJ-OZixnrOvS2i__OCYPqT1Wxs_AxOymdQ2rBbIEhWOUA,Elise,JUNGLE,-207,1,1,-10,-592,0,-0.05263706279116029,1004,0.137264543904683,-1855,-0.050682261208576995,2
KR_7484247724,2,100,4MbeXo1d079TD3SkUdE6heoUc1zty9Ff7yVozxcFhgeyV2MOecNKOg-y2rH-QCaiLJ2SVfqKvkfiLg,Viego,JUNGLE,746,-59,-59,64,737,0,-0.038544394939758614,-9953,0.18801229987654366,37121,0.2113095238095239,0
KR_7484247724,9,200,KEEwY4YPlabxLhtHYs-dVl9smf6lqTXLwREpanEbY192KRWu9wO4V5SXLIJde4mIt7Ip-5MXF3paQg,MissFortune,JUNGLE,-746,59,59,-64,-737,0,0.038544394939758614,9953,-0.18801229987654366,-37121,-0.2113095238095239,0
KR_7484335091,4,100,YNiWpOG-yQ7lASEXXLqWSUuftQWKHQZDufT5ecuQZ4NI7OWSPvDVrfdQclEjpZtHDRwYl7PYaaR9Zg,Corki,TOP,-34,-1,-1,0,814,0,0.20346694572819848,-1807,0.4213381300808229,11738,0.3125,4
KR_7484335091,9,200,X5nSO5uPTMPwxHeDbQzP2YqSn-EcaColsT3ST58x7OMOMMz7z5Ez_5dvTs-mzDTdMsP0qpti1z68_g,MissFortune,TOP,34,1,1,0,-814,0,-0.20346694572819848,1807,-0.4213381300808229,-11738,-0.3125,-4
KR_7484394270,2,100,_7ZHR6wvSkIFgGoLCG407PZLqDjSpA9N7ejP5lENcoVWDQP5vKU56ahEZep2f6QnFHpBfmNBvd1meA,Nocturne,JUNGLE,-248,-1,-1,-1,-134,0,-0.0754818946011549,-4496,-0.8023342771306479,11029,-0.2222222222222222,-7
