match_id,participant_id,teamId,puuid,champion,lane,Ct_raw,Ct_norm,win
KR_7473142120,1,100,P_fAaADqynr9sV8xXoqz48Hs4t4xoLJuYYrLeOSEa53BuZOvjkgvZGOVqrZ_Ag4QkR6KprD5wPRyVQ,MasterYi,TOP,-18451.10146841862,-2.6850365807748986,
KR_7473142120,6,200,kyhIxEFnM109mWDRy_hwNi_Jyi3PNa8vXI4HsKen-8dDVifPuD81x_Wj_3PJmllLwPQix9TauZvH_Q,Jayce,TOP,18451.10146841862,2.6850365807748986,
KR_7473249534,1,100,E70G5Qtt1oVEzH5RJHDJEqB914Wdcz7H1DcdTmV2efT1BK3qUI1nQKfEN4s-ewUdzs0uuNhYsJtOcA,Jayce,MIDDLE,-17850.41880127616,-2.5976241876732975,
KR_7473249534,7,200,K8ByLKr57UcfjNid78QlaoijqrR2NoITQ26E-M7TyyRoX5dwo9pzeymalU7ddKfpfmDxzucrFy9E4w,Zac,MIDDLE,17850.41880127616,2.5976241876732975,
KR_7473356884,2,100,Stw6SgfpmOIJBamN6q5aK5JITR9yoAa0Un1MhvbzJW5OlvnTukRrDYOwaP3u3MbPyOTaQdPmsK9xGw,LeeSin,JUNGLE,9816.755421866541,1.4285514313249867,
KR_7473356884,7,200,VmAMbZM_yQPfTKqx6DSwKo5oZ-4KS11Zg3iUGQEutgxxNr_pMWVyE7eVTYVw6x4t8drCOTGXo9t7Aw,Gragas,JUNGLE,-9816.755421866541,-1.4285514313249867,
KR_7473356884,1,100,yvX5WjLNgRXoO0fB62kuZT5qEfOIrQClUFJNKiORuM4qtgw_OqslGyz0Hqqjld8Cv6PVpzpbVd_N4A,Gwen,TOP,-8776.11892235684,-1.2771161864830667,
KR_7473356884,6,200,iWSKQQjC9Rw_0eLQGASF3u8P04H2topUGQUeW_n_ahqSR292n4eOIArZg2T8lz1h_SEdgIfgXLwKLw,Renekton,TOP,8776.11892235684,1.2771161864830667,
KR_7473470018,2,100,7139LmHR_6QiRqN69rF4rszW8LSZGXh-WnNqf9JqF3x3nPsRRQ-HEd32UubRf3HTpirhUq_VCSl9ZQ,Lillia,JUNGLE,8307.050245630566,1.2088564916317075,
KR_7473470018,9,200,EZo9fk9zJfB3Ax4cBHWOli3v8bysZhOs6L--lmCsaAaWqV-c6LvSQ8qJEiLMR4_lyih3_ZORevycUQ,MissFortune,JUNGLE,-8307.050245630566,-1.2088564916317075,
KR_7473470018,1,100,FOWbphYJn6_tcARD8CYaNTFzIVmg6ayGoeeL98DM5XfkaLHlDRWwUhube07-20dq7Izc_BeKF-pZGA,Urgot,TOP,-10220.431196300331,-1.4872950365770943,
KR_7473470018,6,200,bSFhBUSdaLDFTVV_m2d3SaKb3NtPN88-oicHoQVw6x6YGo9tDozvPlA1liydrBozDe_dGfZB8ZLmcA,Jayce,TOP,10220.431196300331,1.4872950365770943,
KR_7473596006,9,200,f5RM4hDzl8Wdu98v1dM6p_VyBio5k_Nf9_W5LBt93QtvR-SkOFyGPRzldeihprsDPciZ1zRXirHMbw,Ezreal,BOTTOM,4127.285408150459,0.6006097966102744,
KR_7473596006,10,200,MrD0ybm5geZWq7XUXxkdm-AFoOuzML3q-Ol_qq_6UbvjV1F1X1uL7ia4PTvR9UoCte0QVUJLLQQZ4g,Rell,BOTTOM,-4127.285408150459,-0.6006097966102744,
KR_7473697034,2,100,NXrIBtSmwzzAQZrwZ5yQVKE2WweSjLtyFf5_uWmYP1sSrazRxOZ_1NcoUQPs5YxUitoP5G4KvDsbWQ,Nidalee,JUNGLE,5790.351260906501,0.8426220503790076,
KR_7473697034,7,200,Cz1urSExngA3Ml9eFfmkauUQ2-9MVrT0dI_DFnjZsm77OgEOLVlX8tJDzBjPndT5bqn7uSSeeoLK9Q,Volibear,JUNGLE,-5790.351260906501,-0.8426220503790076,
KR_7473697034,3,100,h441MHT8F8EHW-J-e6tLRU5bVX5iWkjMy23Xc4j-18fyhZpaIsbTUatgto7Q0NzvNKiXfMygzoy66w,Corki,MIDDLE,14382.83775857984,2.0930157250090273,
KR_7473697034,8,200,G3lt3RwFXvzjGXZaUwJ1K-sLuhVCZGJzuy6UCoFugpMfIkvEckZI1uhykYmKMasoSFXkE9P5jCdVDg,Orianna,MIDDLE,-14382.83775857984,-2.0930157250090273,
KR_7473697034,1,100,xiE2uyPvoUBu8mfjkxsFDLAv2S0ttuW7l-Ip0l5mRTobeZoj0i-BLIiuP7A45cBiEmOeZlnv1xIwSw,Riven,TOP,-14711.555672924314,-2.140851331261676,
KR_7473697034,6,200,B_0MBlcCwbkmxHl5-qHo8lqGGyVe1fyaa29No-ntdX9dnlVqyJQSx7lf8ENBJ7D5x4G05yUHSs9W2A,Jayce,TOP,14711.555672924314,2.140851331261676,
KR_7473774735,3,100,eJvOBbHjNh5Id8Z-W70w70ORzcTHwPTz47eKsSvB9Sn7QNsq8drWFezMgDOuR0SdGXTjQRnv5dcQ4A,Cassiopeia,MIDDLE,-14027.603450395014,-2.041321406712903,
KR_7473774735,7,200,Iu6pHIm6cSmSZ9JjmTdqC3-OR0Nczm1zN2gvl_LSaTtzcWcfRSUTl47FFGhHAja9d3-VbQM9gjkOvg,Gwen,MIDDLE,14027.603450395014,2.041321406712903,
KR_7473848439,9,200,W-ZxH6cPofPbcc9OfsW5ecuQC8MerNL3DF5qReKJRVUF68vsOSTJ03rHZwf-tqw5_YWjl8TmQdHMWg,MissFortune,BOTTOM,-4656.6767954336165,-0.6776477578851291,
KR_7473848439,10,200,P5Wu6qVXcRP_bx93HzUCIjO0Wc5sOKQsO7H9xcuGdTTXfhJYk5rCiI9lz6hkqs7r_R5BWJK97eFDBg,Rell,BOTTOM,4656.6767954336165,0.6776477578851291,
KR_7473848439,2,100,-FtkFbtaFLClM8McJFND1SQr0VclxM1fXelYOYdqy_POO-NgF8y-7-kxWoigoXfGKskPhNVnLcXZOQ,Zac,JUNGLE,10499.90805559809,1.5279649983123857,
KR_7473848439,7,200,W4Tu7UiMdbFWHBnyGwBRSSSE3ptdvXiNNO8VwLO1fo0sHYYDEWcRLEgDQZevL161FZzNEkTnomm6rw,Gwen,JUNGLE,-10499.90805559809,-1.5279649983123857,
KR_7473848439,1,100,oGU-LjZ3zY-GqimblsuEq3Rv4HxkKad-t1CHctDWBeP93xNP75j8a5iLtKO3x5kHvXRZYmgbNS6-gw,Kennen,TOP,-604.5136038653901,-0.08796987771883694,
KR_7473848439,6,200,xiE2uyPvoUBu8mfjkxsFDLAv2S0ttuW7l-Ip0l5mRTobeZoj0i-BLIiuP7A45cBiEmOeZlnv1xIwSw,Riven,TOP,604.5136038653901,0.08796987771883694,
KR_7473904751,1,100,1VJbF67fK5x3G5aiG72c9BrJTDjnOsIe4_OArCQG5bTxwRwOROm4vT2N-NVKm_kz131hzlfGhZskSw,Jax,TOP,-4329.313725449544,-0.6300093109551994,
KR_7473904751,6,200,iTauGf0tzgKOgNDZfc-5suo0N5zo5-swuWpQRdXutw5dItAKPN29qbf0XlB9kFKJdtg1CC6JQqe62w,KSante,TOP,4329.313725449544,0.6300093109551994,
KR_7473956541,2,100,yWuudCYwWnLAS-XSZXnOgNhGVnbj53gKtw7imCceoQGxK6JZLGQH2GnrzXi0U7W5VOCCKnWHCn_QXA,Graves,JUNGLE,-10870.09491244959,-1.5818352376620337,
KR_7473956541,7,200,mlm0JtHe6_GkM_q_8zaeoV_JvpSSJFcst4eLsdEKplI7F-XDyQC0Ii1OmA4OPIFIe5SyLg1nGWtLoQ,Kindred,JUNGLE,10870.09491244959,1.5818352376620337,
KR_7473956541,3,100,dR_nFXesZPM-qDvV4a0cqBOE-ebnubk6pGBaMoTc-sUSrETPofUEVQGGz47qQRH10hXmILD-FpT_CA,Leblanc,MIDDLE,-1612.7469597847016,-0.23468976039003714,
KR_7473956541,5,100,IlWxRAVeuA0Vs5vfVXqgEdkmpSNGYpVmhMcEMzvop4NLc6c8oZPum-uiiRYjtjmQiFtzFe2uBxudAw,Rell,MIDDLE,1612.7469597847016,0.23468976039003714,
KR_7474054345,9,200,xasuoYti1sZD0c9cXD1Kkejh28cW8xqpHG7_Qzy3KkrZzjnaAo61VcPHUhPCmOpE65fo4sK7eZ2w0Q,Corki,BOTTOM,7763.539951323498,1.1297639222943126,
KR_7474054345,10,200,TJtceLujWbPhqDkHuBwK_SDZiT4nDc7oJ3OV0accT-nYI5EA1sg5xsKbNnEek5tgB8b5LLzXqSMyCw,Lulu,BOTTOM,-7763.539951323498,-1.1297639222943126,
KR_7474054345,2,100,qWxfzJONKU02DjfGo91jaBBPIUx75IhklOj9-Zih6TJnrVi422NWJinMpmgY3KHpjQ_tMn3rhli0Ng,Viego,JUNGLE,-3520.549690397187,-0.5123165529890915,
KR_7474054345,7,200,CCdggFUQL9m1uF5wBXmXyTsa5OdjRrP8UyGwGD1HZXML3waTVRoqz4lo3suTE353RcslKxb66JmP4w,MonkeyKing,JUNGLE,3520.549690397187,0.5123165529890915,
KR_7474117567,9,200,hag9B4oBguUNpcJK1eRGyqy2PrJgIts181Z_OuyINkCyO2hBHkpC5ml-r-I0fRgHbfHbjhDh1KYYlQ,Jinx,BOTTOM,4467.385116148994,0.6501017013970942,
KR_7474117567,10,200,eymXRjyeoX5QtmkNopSFhKTVx2asZ1StHNBUO1sdjsrDvd1vm9gV1aQhk2uFw0BRUgxC5B1PjPANGg,Rell,BOTTOM,-4467.385116148994,-0.6501017013970942,
KR_7474117567,1,100,FSPZbTHSGsNpdB0WQKkdM3AzVo00K9BftZYjWSRYFofwOExZwYh9hE_e19MTmd_FDtLfLifji33DNA,Irelia,TOP,-5900.484167117127,-0.858648783657166,
KR_7474117567,6,200,gJFSYbNRggou-CfVkdQv0CG_qcJZF5pB9wbmpftYdim7bgkn7flAtHfxpLf6x5LMdOVJbiDTohlDPQ,Fiora,TOP,5900.484167117127,0.858648783657166,
KR_7474239366,8,200,-3TfMzKEZC2fZZQZs5YMpp3s_YDBCR5-QePXGfHouMWBDliUT2V43PeqO76Z6idIL43rH4ppMgXXGQ,Zac,MIDDLE,6870.273293456466,0.9997741947506874,
KR_7474239366,10,200,42-WopOhzb5kJvmWymyr7jvneImI-r5l2Eyjy1QFk7QY5uukXL6GXTIkZk2LqrUFbMqcu3c_7SKRYg,Kayn,MIDDLE,-6870.273293456466,-0.9997741947506874,
KR_7474342411,2,100,qf8BWr2ICWvQJt48TFsooFumwWmkZRUWXTvPYaD8q2EdoUkBaFzNPPn0yTjZjJWmdmvaHPB-jQ9xzg,Graves,JUNGLE,-7835.079537005877,-1.1401744880190443,
KR_7474342411,7,200,CUIyfTan5DMj50ZdqzMbnjvvpE8D0JTjlaKfqR1PRKVRkXzb3u50avZmkh6gkuHDqevvXBSH7vS2LQ,Viego,JUNGLE,7835.079537005877,1.1401744880190443,
KR_7474342411,1,100,SiGIOgRl8bIeJzxls80H2cNivm5k-3R0uji9VunYCp3k8M-4KYotGHFcHpHcudsfJ2NJ2b4fkfbp-A,Teemo,TOP,-5239.027460222454,-0.7623924459176004,
KR_7474342411,6,200,bv5rmgsATesf-AnLQGa5wnLwq7NVltbJRAg0F0rXOffaeqYdvCAhOX5z3hDDedku-6T7RZ2do1J-9A,Akali,TOP,5239.027460222454,0.7623924459176004,
KR_7474443977,1,100,SJQP6pevH9IjugNMby5b0_P8kdfg-YYYobWOcp_dWceNqxFiTuA5NSdxXoBVCugUtdcoigo6tSqRpg,Cassiopeia,TOP,11972.247906645993,1.7422224704835094,
KR_7474443977,6,200,_1hY6s7E1U9n1iDV1yTzw_MkCkivTkwSaQaEFD8s9PAz5p4FBmH2DZRQ3PiKrkhiGUClDvNSJAns8g,Quinn,TOP,-11972.247906645993,-1.7422224704835094,
KR_7474523722,1,100,CB1MThoQq64yokvlFhHq3SRzYsrVWXA31k5-b-VfEDududYxVg-Y04HebZhLRnqLovUhl2LCJfmoRg,Renekton,TOP,14090.142932819579,2.0504222616586145,
KR_7474523722,6,200,66DCPcBxZIO7lllEiwHfq6oO-rv4sIAQh359QrXgMeis-uHVfh7S1uwxqHu5w-QsJe32b1lsAzI-Kw,Rumble,TOP,-14090.142932819579,-2.0504222616586145,
KR_7474595025,2,100,CUIyfTan5DMj50ZdqzMbnjvvpE8D0JTjlaKfqR1PRKVRkXzb3u50avZmkh6gkuHDqevvXBSH7vS2LQ,Skarner,JUNGLE,-5481.5181206207835,-0.7976801112518468,
KR_7474595025,7,200,2ejCu-zdcSFJ_sUP0tEC0Crit19e0aAG1wtsuvJicW4kDuEQwTi5LkbBhOLVc0dBHyNbPDUxUsRomw,Viego,JUNGLE,5481.5181206207835,0.7976801112518468,
KR_7474675265,2,100,ufyNFDCsHvnxVm7jkaxIiUEVwy6p9PfLl42gJi9tNVvgNTpFmua7ymCwPQmKRNUg6wrOTTIcWJNDWw,MonkeyKing,JUNGLE,1211.7443878393294,0.1763351642429691,
KR_7474675265,7,200,l6FitQ83tT8MB4BSmEbEagjClLoVEcnTH0XSVqxA_bZ1uh8fHL26MoYc-kE-o-ll20_3XJ2LN8bWDg,Nidalee,JUNGLE,-1211.7443878393294,-0.1763351642429691,
KR_7474675265,3,100,xoY2JY3CflGoCOWeb0-XmmK3YJ7PA1WmYotS2fi3At14-0vBQOjzrto3CFK-dzruLVjbXIYXphkJsQ,Galio,MIDDLE,6097.131281529809,0.887265215939305,
KR_7474675265,8,200,golF19g6a4mExiQXPUGKQsCV8dWiMWrsZBi50zjjLotFBm_UW_mDv2oVa5ZqhgESbA787VokecWZAw,Lucian,MIDDLE,-6097.131281529809,-0.887265215939305,
KR_7474675265,1,100,sJNO1sQnoOpjttxpsq55r40t73muU5a67bR3TDkHzjLiPZty9FHPxo-CrYXel-_IBRA1_CDv86QQ9A,Gragas,TOP,10301.39904223095,1.4990776192354993,
KR_7474675265,6,200,iH_cEPgB_XUPJ5kzQ-2113Pt9Gu62i-YYGKgczAwTHwoFVEmYVNASZeLV-z7zt9Ky1n6wuVa6HfVug,Ambessa,TOP,-10301.39904223095,-1.4990776192354993,
KR_7474776298,2,100,1ENie03w4q-kajyhgCdJOmHHKHntODI-KqxsRRWgE553uiW8-iIms_gSPypzs83EFOXvryWenbbe2A,Lillia,JUNGLE,19411.949975395153,2.824860937289917,
KR_7474776298,7,200,6QpsUWgkiPJEEwUEYX9CkqZh25DIqIOf6n-ynQnbv6W9D8nBYHDXdjdwdx6H4NFst1MjDa_AS9WjyQ,LeeSin,JUNGLE,-19411.949975395153,-2.824860937289917,
KR_7474776298,3,100,KXZRxjqC0FNmZmcnvU1tVi37UUl9l5Iz-7WO3C0afZlyYKaBEN7yapLP5wQ-RAeXYVjshfiEv5sqnA,Sylas,MIDDLE,12791.408493542473,1.8614281528711307,
KR_7474776298,8,200,rVwDa-w4V413L6fpm10XfL408hcasv6gAcw3-S4NfW4EHYx95zZCs7l4C6cHYVPXkf71Kfyf_SNjxw,Ahri,MIDDLE,-12791.408493542473,-1.8614281528711307,
KR_7474776298,1,100,-rl9fhG6IM7RabtSDEx973QkNTPEevV3oBOlkFCG290xF0cziuJ5RUGR4DrfeGcNBgXy2gzuDHB_dg,Aatrox,TOP,2167.146092519454,0.315366892554238,
KR_7474776298,6,200,SJSP1phjEbN9L7LfiXXB1ZKf5_B6WF2hWrvnSj3ARPY3R6S3h-lx-kri5fMCOWNi26xdt5O1LAcPFQ,KSante,TOP,-2167.146092519454,-0.315366892554238,
KR_7474855608,3,100,2CiUZB9evowvoEyxq_Lnicv102bhsMG5I9C7ZNPxOG0pYIONXc_5bNUki5PEWulw_IjckughncaNXQ,Azir,MIDDLE,-10864.030220336022,-1.580952693050595,
KR_7474855608,7,200,w5cg43HoMwWBBnOkhwn_KkDVH9JIAhrK_Vrii_SU0f_4omsxIW42uKop2Lob08TCS1PvHHMX30qU1g,Viego,MIDDLE,10864.030220336022,1.580952693050595,
KR_7475084727,3,100,A-457hhSExaw2l-XRasgdQeAyMIr9XtGdUsh30X_gEennv7NnnOz7IAxz6wRITekmjy8AjGtZSwBiA,Smolder,MIDDLE,-14486.248463919084,-2.1080642318504674,
KR_7475084727,7,200,VqGC8lKuo4pIhHHg9yTdzs91Zp30e2ZzYgIQpB47WQrue7VOGFgwLs20MabrhaATupgIAn2hcMaycw,Skarner,MIDDLE,14486.248463919084,2.1080642318504674,
KR_7475165652,1,100,45FTXK4jpVFtMjemwUPT8-ocyU5ws3dkz4eJhclwGufpkKDcoVtkvbnXMmw2y6hxYwYZ-QjKLEsA_w,Jayce,TOP,12906.671236983428,1.8782013890418363,
KR_7475165652,6,200,kK5Wtk912LhhRKtdH_tmI2_7Ql0_OaqEoSbqcYMCo0RkRnQY78VOThucNHqsDS9eu3EJTl226bEjSw,Rumble,TOP,-12906.671236983428,-1.8782013890418363,
KR_7475245286,2,100,_Uxd1-1Jh_IuclrKlBaGFksDIRHU-YX3Rjlbw849cwcChHwIoVaaYWUBPvkTqbImxl_FzeSg07WOng,MonkeyKing,JUNGLE,-3804.101340490933,-0.5535794854131494,
KR_7475245286,7,200,eRCZGBfUY_Pah51jKcTFRTg35zYfVLWg5ynxRsYxDtuWKUu5wdBJKhfmabH9_BUix399tYmB_9m2lg,Viego,JUNGLE,3804.101340490933,0.5535794854131494,
KR_7475245286,3,100,ffUx1WWAlDlJK36yvX9pPqH6ZQCYIiMhyYJ8qe5QJxcyibJKsIvMzgQ6c4F4FYQRoGzITuHmDA3ZVw,Viktor,MIDDLE,-10636.719239335956,-1.5478740012314818,
KR_7475245286,8,200,JncbFPz_xCb-AwjGVEcvbhGyrdtgtrcmLQBQxKTi3yrb5mJrO22JSzQHugPoG5jr2D0UrsNcMEKuhQ,Aurora,MIDDLE,10636.719239335956,1.5478740012314818,
KR_7475354601,3,100,1qhbhJ9OsW1PXvoiGoMcJLGAU6_F7bcFTPrANayxoCJrw9FYxFnFeDMxbJFX7UGHXEpMvQNqBFa8GQ,Katarina,MIDDLE,-6308.654611815046,-0.918046461193162,
KR_7475354601,7,200,c8w9PmWeV4MuNIuuHw3QU1gSOEURcsbAVYYPBmibu7aCvgDbrzkFwOxibNPyQEHfWsaTqob0gn6s6Q,LeeSin,MIDDLE,6308.654611815046,0.918046461193162,
KR_7475392235,1,100,kto-nUpd6AJiA6zOpFMt-k2yj61rr8dnul-MJ0KpBi2798PnlGaQ3ab729z13-fhqteKDNbIckVTbQ,KSante,TOP,270.4239590238878,0.03935256784208354,
KR_7475392235,6,200,CPIqHUdYvN6ENJyt01KdA35PprwHlpb4xUqW7D0-Z868jE0lyh3qD7ZanjoaKTfgvGU5knWtidBWDQ,Camille,TOP,-270.4239590238878,-0.03935256784208354,
KR_7475430449,4,100,n7hJnRMRMlerJz9uC3ivAIZBEyyj47OrR7kn_0OS5VK6Oh5_4tiJf68tUAuxrWLFCZMeIKQB0osAIg,Karthus,BOTTOM,2137.2202861022392,0.31101203682505874,
KR_7475430449,9,200,1k8iVDIZCt6d1W9FxmD8rf8DiolHvtUNT-BrbeCyOzxy4gEGSaChxCHWy-3ju5zT1L83Fx_vq6kb3g,Jhin,BOTTOM,-2137.2202861022392,-0.31101203682505874,
KR_7475430449,3,100,yuoduo9Kib_UXf696-aqv_loPuGtYxwmEs3XkZHZhi2Apde8BG86v14EDBgIRsKDu-p7Z91JkUaX4g,Irelia,MIDDLE,32917.90250017376,4.790270788257894,
KR_7475430449,5,100,fJRsk5v3Tqf1woic7KvTo1MUtK3cELxOAtf1Fe8xy3eXc7vgbRAAzPtRzjdVpf7roqf_lofb5NO5GQ,Rell,MIDDLE,-32917.90250017376,-4.790270788257894,
KR_7475581896,2,100,VOcw9CP2rX4UF8Jxew8XhwAOB06VSlyCwpMjR8JyjXnHstndKL789ME14lgG10WCPE27XCfTVqmFxg,FiddleSticks,JUNGLE,-7642.23074057169,-1.1121107936173582,
KR_7475581896,6,200,nAcxYyaM5Q6CFC4PECgvpnruO0Q8hPfSbn2pBEFvs_LaUzQsX_k8oN8XaiTujv6JOT159iM4OAqKrQ,Udyr,JUNGLE,7642.23074057169,1.1121107936173582,
KR_7475687718,1,100,Cz1urSExngA3Ml9eFfmkauUQ2-9MVrT0dI_DFnjZsm77OgEOLVlX8tJDzBjPndT5bqn7uSSeeoLK9Q,Volibear,TOP,-2829.7513575194425,-0.41179037047961825,
KR_7475687718,6,200,-yxLpVKK3VoOP41e21vEunHXe858UE0ScigNGbyM6ENZQN6Ugsz_ntsmpLXOSS7Q4c1blzK0fFzSCA,Renekton,TOP,2829.7513575194425,0.41179037047961825,
KR_7475773777,2,100,eFuRgeT-jeCqKY7jsuni7--KXAUX50ufQmt6J8weZy-UNRyOnkVIA9QqHZ2AJW481Xiz7ku6XND_GQ,Kindred,JUNGLE,-12263.118736440498,-1.7845505027484325,
KR_7475773777,7,200,qDtHds-4bEYmINTXKCIlJFlHlrX8kwnkHnNqplMUzzD9QLBzo9yeTyka5xZesrw33KhPODW-6M2cAw,LeeSin,JUNGLE,12263.118736440498,1.7845505027484325,
KR_7475851743,2,100,unSdf1op3HaF4Gcw6Nuhei5fjyYsiT6BJAG3oNubjyrfgWe_LV0k8MCuoBCX1uTNOanlewZkPbdhgw,LeeSin,JUNGLE,-9803.126483599146,-1.4265681243734905,
KR_7475851743,7,200,cc5rv9Uxq6PPu38w7qWtgzuphjKu8MvKfjkMjHmKmq5R4Xadb4ijVqxF21v6U7NvY6C0fm4is94MXg,Zac,JUNGLE,9803.126483599146,1.4265681243734905,
KR_7475851743,3,100,nxV-5cWbIEkJM7JodmQKCJqSW35AC04xoS7kWTi8OXliv0VONPyG0LVb2_JKu3CB0Q5zNXMELsr0Iw,Azir,MIDDLE,6634.164738360016,0.9654152645506137,
KR_7475851743,8,200,VmZmdFAaxL_f6ZhBod1oa46zxmn6FiSWqvRnNEuaPXdh4YAapUyh207hGhKAy9reiwvnJrR2NWIRfw,Aurora,MIDDLE,-6634.164738360016,-0.9654152645506137,
KR_7475851743,1,100,-kcQTw433rGfdGIVx-JJSDPwtulk4dpmJG9COUon2sNCqSe0aXz4_fga02HsD33SexwwN2FdQN8IFQ,Aatrox,TOP,-10491.600530912516,-1.526756072779423,
KR_7475851743,6,200,jWO3K3Gy1OzLWi-zDU33vVpE8YJbynGOew3436dbyT-txX02R1YicvEir2ArV1Xk-Fm-Lv_WUnzTBA,Irelia,TOP,10491.600530912516,1.526756072779423,
KR_7475935165,1,100,vQUzD5poRGaHvt-vbwTgYXQpO9NVqPYX_KYG7nZqZ5FR_F5WXg91KBzNC808-udNK6vl5GjFwc9jvw,Kennen,TOP,-13592.879475041702,-1.9780596129191055,
KR_7475935165,6,200,GnmBfxA-JR_Im-UXEZ3A2bKI0eTJ8LRHiXZZwoovetrGmCB6zulA4UEVYx20HQPQ-GTNXk5buy8nqw,KSante,TOP,13592.879475041702,1.9780596129191055,
KR_7476038525,2,100,FTKf0W8UvND_Yrmg106xa2YkrqG-7zk_cdIbxskQdccwzniDmzuOsTp4elAseUBZSGHzlDV0sBMZHQ,Zyra,JUNGLE,-30690.4816435116,-4.466132606526273,
KR_7476038525,7,200,JRoyw2RQS7vxG2-XdtEv441PMwL2fNqA6honmfHOdi-2o8U2jMGyQYowGQ1-iNftSID8st6cFF8svw,Sejuani,JUNGLE,30690.4816435116,4.466132606526273,
KR_7476038525,3,100,AOhh-UtB5mHCXrCLbEerAJFkuW0SuVgwAL4BkKPvhU49zSPlh1PVV-dCDCkEMIwsgiaQL94KnTM5Wg,Aurora,MIDDLE,-4023.8135952311864,-0.5855523972868314,
KR_7476038525,8,200,AA7ZDzmHow0g-dRlT-BjTVVE7gkmgijLszXkYtw1HPuoiSo5hZ-4fSDMPZZ1bpZqnaat0rmzRX2wxw,Yasuo,MIDDLE,4023.8135952311864,0.5855523972868314,
KR_7476038525,1,100,3_igjAdW6HSHsRagJ6cIdztb-l-5mrFZdoBFQSdm-efF5kS_vFzYGR_DvhReLxa48sa8aauOuQjWQw,Renekton,TOP,14079.273782510887,2.0488405638813445,
KR_7476038525,6,200,r2T_aiVqEs1JIVZSH5106vG1VDr7qwvcAaYz_1NQd8PYXCm3GQ7_6JpuVLjDUsq56bkDdpSjgUQu8A,Ryze,TOP,-14079.273782510887,-2.0488405638813445,
KR_7476134066,2,100,wMugmjtRo-lsGs6hldk63VreqJbLyImZV4GQwP9uY3u3odzpLiwrUoSLQZuzIRRvxvPIXnrtTghqRQ,Talon,JUNGLE,1705.5971929318885,0.24820148883402157,
KR_7476134066,3,100,zQpHZFZS-DvEwsilwI53E-Fr7txoWuqP0oGFLeueg-l0z3JoGX8zb4CxKqNYbbM9lySUIv3MsulHJg,Irelia,JUNGLE,-1705.5971929318885,-0.24820148883402157,
KR_7476134066,7,200,nrub1hJtr2HlWT-J_j84CggDEWhkIpQXJMOeKcRw0CV2MBLtPIpqpLve7mn3lqB-j0SYW2N58c235g,Vi,MIDDLE,6120.348784923493,0.8906438676709109,
KR_7476134066,8,200,HO_Kh0ie0PlgSM8LnZ3ockFsDTKAyVYYTMCV-xr42QYZdgN41yTBvywNqBz2cxPIx5M4YfGCvW4HRA,Viktor,MIDDLE,-6120.348784923493,-0.8906438676709109,
KR_7476134066,1,100,ZZB2x7WrP6lfToc317Uuv8Co2D9wBCEH84DybXrXIDAZY9k-jqZIq5rctY0N9hzhdWyU78c6TY9fOQ,Vladimir,TOP,1587.8989565675106,0.23107383547023946,
KR_7476134066,6,200,LiZJ2RupH-dusLiS3WZSw7AZKf2pFOzApHi31bnqIMRrkJQy6J0GyFFHSm4Ym2_tvYixjexUQYrJXA,Illaoi,TOP,-1587.8989565675106,-0.23107383547023946,
KR_7476232100,2,100,ofMYZEuzkODUwYROa9LtEryQ6KxuRb77M2yf5kPmDxFER9AJhPoHu4DcivCHEtyUNQ5_FZa0RsTBng,Lillia,JUNGLE,-2861.889728316576,-0.41646720245003,
KR_7476232100,7,200,K8ByLKr57UcfjNid78QlaoijqrR2NoITQ26E-M7TyyRoX5dwo9pzeymalU7ddKfpfmDxzucrFy9E4w,Zac,JUNGLE,2861.889728316576,0.41646720245003,
KR_7476232100,1,100,_By-LpyoH78S5YHW4zvNrVHMqS87dcabCF4XbcekDN38aC2SiDHv9OBvxpH2BXdkFnD0myktXDBjVQ,Jayce,TOP,1366.79832947038,0.19889888522110694,
KR_7476232100,6,200,13jxOrGKy2n7OHPtmTeDHNjnOnrpBtf_KLb0LoRT023RxdmWMizGv5bJuKBVSxjXOVeH5JeikSXIuw,KSante,TOP,-1366.79832947038,-0.19889888522110694,
KR_7476339054,1,100,rWRoVUoJ3Fs6Ru-9D_hwjrUH5oV7ZSPh3g2U7qvvn7p_Uiy_pfb8fvdXBthaJRnmtMB_5424clIHAQ,Ornn,TOP,720.1486617122142,0.10479729373354897,
KR_7476339054,6,200,x-paL6A5DQ1ChhqUhO2TvjRIGQobsnT30ktz-eCv9UGcMQFabjCkottPLxpbyMWuNrm7tYNkXGq0RA,Aurora,TOP,-720.1486617122142,-0.10479729373354897,
KR_7476479029,9,200,z9v09TJit9P34jyzD-9b5cwB9911woYjPwG4l75zvfbeNqhvEb6LGhBM24qfhQOTODp9oRcqWLAMPg,Jhin,BOTTOM,9925.51901929378,1.4443789003922762,
KR_7476479029,10,200,ga5mBesGu0UpFGXqGf9M00jrRrU_jQR2m6XiePCStZ5abBF2eiVMARgqK-Pp0N3jgT6DLhlAs6NFow,Kennen,BOTTOM,-9925.51901929378,-1.4443789003922762,
KR_7476598050,4,100,g2A5ZnWh9qyB49gK70nwjPAVuZiihseMrMvvM3UB9w-NEa6fTEZb0Rfucwut6xkN8RakAdK9hU_5hw,Zeri,BOTTOM,4602.075951656403,0.6697021475304341,
