match_id,participant_id,puuid,teamId,champion,individualPosition,lane,role,kills,deaths,assists,kda,kill_participation,damage_to_turrets,damage_to_buildings,vision_score_per_min,team_damage_pct,gold_earned,gold_spent,champ_experience,total_damage_taken,gold_10,cs_10,lane_cs_10,jungle_cs_10,xp_10,solo_kills_15,gold_10_diff,cs_10_diff,lane_cs_10_diff,jungle_cs_10_diff,xp_10_diff,solo_kills_15_diff,team_damage_pct_diff,damage_to_turrets_diff,vision_score_per_min_diff,total_damage_taken_diff,kill_participation_diff,kills_diff,win
KR_7521312967,4,nbDu6QExZPAPoYC2k-SMNdOHF3k5eaxmU8MIWBm3Iz5k3-Y-wvmDV2aS7POHkfUk2omfGNUhZrWB3w,100,Caitlyn,BOTTOM,BOTTOM,CARRY,0,1,4,,0.2352941176470588,1125,1125,1.2242611017589766,0.1033978913742226,8530,8250,10947,12215,3135,73,73,0,3593,0,-622,-18,-18,0,49,0,-0.2389388776397739,-5437,0.3372407979011242,-455,-0.2147058823529412,-8,0
KR_7521312967,9,HhgnGyDl5_6gWPpI138fhd2ymVue2BkH9KSygD7AAzguP-jb0c4ZKvSuz21MfBlgCPg_jkfkXHrrBQ,200,Jinx,BOTTOM,BOTTOM,CARRY,8,2,1,,0.45,6562,6562,0.8870203038578524,0.3423367690139965,12991,11625,11770,12670,3757,91,91,0,3544,0,622,18,18,0,-49,0,0.2389388776397739,5437,-0.3372407979011242,455,0.2147058823529412,8,1
KR_7521312967,5,oo6Z41hm4yM3ctYNkeL1ivK9EZbfVuh4dONIKi1AOWoAY5MEVGUu8T-Oi3Zt_3El8Pbj72kABSP7pQ,100,Alistar,UTILITY,BOTTOM,SUPPORT,1,6,6,,0.4117647058823529,0,0,2.054266263889058,0.0696324932386081,5976,5475,6156,25233,2203,15,15,0,2441,0,-271,3,3,0,2,0,0.0007525124902163,-1180,-0.8851686962300058,17143,-0.2382352941176471,-1,0
KR_7521312967,10,ppaIDBJyoz4HyqJBy1CjnMNn50hOYMDrPIWPAYZe1zGZO5ooWO2dV9VNVwZHPG95xlMh66VN5fbK6w,200,Lulu,UTILITY,BOTTOM,SUPPORT,2,2,11,,0.65,1180,1180,2.9394349601190637,0.0688799807483917,7387,7025,9525,8090,2474,12,12,0,2439,0,271,-3,-3,0,-2,0,-0.0007525124902163,1180,0.8851686962300058,-17143,0.2382352941176471,1,1
KR_7521512528,1,4pAcnYzDn2fxDWfkJzJVxXOmMC-aOOE2Go9aGKs75njiw8E_JOY9HmRYGrM7dwdnztB_v-RhPi9Y-w,100,Olaf,TOP,MIDDLE,DUO,3,5,5,,0.2105263157894736,2150,2150,0.7577983057659916,0.1811799532017105,9152,8830,12800,17475,3602,95,95,0,4941,1,633,28,28,0,64,1,0.0480601260662848,2150,0.0850968830185705,-4809,-0.0938215102974829,1,1
KR_7521512528,6,fcdn7ntHGVjS-bixyzxEqH_ykTqJPXwh_Bdy6X1HX-qQrEQZvhQQvM9jtnWhFXNJEuCjplvA79RnXw,200,KSante,TOP,TOP,DUO,2,5,5,,0.3043478260869565,0,0,0.6727014227474211,0.1331198271354256,7229,6550,11275,22284,2969,67,67,0,4877,0,-633,-28,-28,0,-64,-1,-0.0480601260662848,-2150,-0.0850968830185705,4809,0.0938215102974829,-1,0
KR_7521512528,2,C_XL6a_N-x-ItbAaJCTgJuDjJiJBDL__P2SBVU4pSdKSpw4xL0uQKgW1Yai58AiPs8DGtBCHB7no_A,100,Zac,JUNGLE,JUNGLE,NONE,6,5,16,,0.5789473684210527,100,100,0.3158127549379202,0.1502958017563595,9855,8575,12319,36075,3728,52,4,48,3396,2,377,-3,2,-5,515,2,-0.0249058461818884,-461,-0.4916347346516945,5775,0.0137299771167048,-1,1
KR_7521512528,7,w5cg43HoMwWBBnOkhwn_KkDVH9JIAhrK_Vrii_SU0f_4omsxIW42uKop2Lob08TCS1PvHHMX30qU1g,200,Viego,JUNGLE,JUNGLE,NONE,7,8,6,,0.5652173913043478,561,561,0.8074474895896148,0.1752016479382479,9813,8050,10129,30300,3351,55,2,53,2881,0,-377,3,-2,5,-515,-2,0.0249058461818884,461,0.4916347346516945,-5775,-0.0137299771167048,1,0
KR_7521512528,3,fQbRvcfJOR3lLs_9Yzc-xGg97r4jbUebM8tD4hTUd5Xp8XrSbm83B9GrqRXCfxelxO3AIe5_K_ZqKA,100,Veigar,MIDDLE,MIDDLE,DUO,15,3,9,,0.631578947368421,9851,9851,0.6718625327940492,0.2655547496173385,12908,13075,14980,21679,4728,70,70,0,4708,1,1041,-3,-3,0,127,0,0.042924243119769,2600,0.0207454804861383,562,0.1533180778032036,11,1
KR_7521512528,8,e-YAcXIvfMj9HsZMHyaGFYyRDDyEn0bLgf8kImpiI31B5K8PGcUReBxcgQsAOjKb2Z_f011aETDtTQ,200,Neeko,MIDDLE,TOP,DUO,4,9,7,,0.4782608695652174,7251,7251,0.6511170523079108,0.2226305064975695,8988,8950,10399,21117,3687,73,73,0,4581,1,-1041,3,3,0,-127,0,-0.042924243119769,-2600,-0.0207454804861383,-562,-0.1533180778032036,-11,0
KR_7521512528,4,267yYJNHQ-eQHbtIwbqvCagS73q0_HHbcwrOvRSMg_4w6eybGxXpF4lUEhhu3zEPrivcFjQqtDyu5w,100,Draven,BOTTOM,BOTTOM,CARRY,9,6,8,,0.4473684210526316,1766,1766,0.5083990881998008,0.1948476878148753,10936,10050,11567,17607,4230,77,77,0,3527,0,727,12,12,0,37,-1,-0.088656973817646,439,0.1685327239964847,245,-0.1178489702517162,3,1
KR_7521512528,9,7eb9YIO-BPeleX-gSZHPf-Af5SDcgmXFK4XI95jx64CI19QYlzVNOQkFFivxlKTXvsoxmWQfkboqFg,200,Ezreal,BOTTOM,BOTTOM,SOLO,6,6,7,,0.5652173913043478,1327,1327,0.3398663642033161,0.2835046616325213,9290,8883,10897,17362,3503,65,65,0,3490,1,-727,-12,-12,0,-37,1,0.088656973817646,-439,-0.1685327239964847,-245,0.1178489702517162,-3,0
KR_7521512528,5,9zopKcNDF4ht5VNFYSwkC61xUkjT8Ee0h8mGVpQr76skWGYJSJChG0_6A8BGamuBH2k4CUGiN2rHCw,100,Senna,UTILITY,BOTTOM,SUPPORT,5,4,18,,0.6052631578947368,1416,1416,2.525207021458161,0.208121807609716,8526,7975,8102,18540,3421,6,6,0,2591,2,369,-14,-14,0,185,2,0.0225784508134803,1299,-0.4490417721178916,27,-0.0034324942791762,1,1
KR_7521512528,10,R2n8BCrkNLiT9qEgqu-2A2TTpU4qo_911EUQPE99ucHMpMQFL9lKvtTEa4Yl6nPmQT_M6vQort4MPw,200,Bard,UTILITY,MIDDLE,SOLO,4,10,10,,0.6086956521739131,117,117,2.9742487935760527,0.1855433567962356,6887,6275,7215,18513,3052,20,20,0,2406,0,-369,14,14,0,-185,-2,-0.0225784508134803,-1299,0.4490417721178916,-27,0.0034324942791762,-1,0
KR_7521629064,1,PnjczL7VESlrLKjVSQUWgsAjCsS7r3KNJcmsq5Xb6aindkgJMMm7iJ95fLdqmMZU86jv0AGSxu-mQQ,100,Ambessa,TOP,TOP,SOLO,4,8,1,,0.3125,1109,1109,0.4315536763675743,0.1716774230716721,9407,9050,12581,30842,3089,71,71,0,4550,0,-460,-7,-7,0,-270,-1,-0.0038819577197679,-12565,-0.7941362751828771,18381,0.0700757575757576,1,0
KR_7521629064,6,IYMd7rVgZL23IzYLv4xQ_cgYFUFOMb9SnswD8qu30G9i3QNhSyC3Iw5vJE1A-LhQe-Ak3qjDbnqVHw,200,Teemo,TOP,TOP,SOLO,3,2,5,,0.2424242424242424,13674,13674,1.2256899515504514,0.1755593807914401,10704,10250,13712,12461,3549,78,78,0,4820,1,460,7,7,0,270,1,0.0038819577197679,12565,0.7941362751828771,-18381,-0.0700757575757576,-1,1
KR_7521629064,2,d_zdXJIPu0SwvmgoT0ILlSAw3bPn5bex4kUJOUlq0nBMF7W1t3T4JHQnDuwLOWRrSLQuS9MzhNDk7A,100,Graves,JUNGLE,JUNGLE,NONE,5,8,4,,0.5625,1599,1599,0.6953777227659516,0.2374190012415677,10503,10350,11089,26171,3977,76,7,69,3931,0,258,13,0,13,231,-1,-0.0096744490312651,-3042,0.0036921233135914,-11132,-0.043560606060606,-6,0
KR_7521629064,7,FTKf0W8UvND_Yrmg106xa2YkrqG-7zk_cdIbxskQdccwzniDmzuOsTp4elAseUBZSGHzlDV0sBMZHQ,200,Nidalee,JUNGLE,MIDDLE,SUPPORT,11,0,9,,0.6060606060606061,4641,4641,0.6916855994523601,0.2470934502728328,12815,12000,15221,37303,3719,63,7,56,3700,1,-258,-13,0,-13,-231,1,0.0096744490312651,3042,-0.0036921233135914,11132,0.043560606060606,6,1
KR_7521629064,3,qv4nR_5igvOlYNGCj2b5n6s_zcjuNmcI-g3Pg1WC5eB6DQc1Vl4GIi5HvVJ-XfZJkPvCiX50iIGwAA,100,Zoe,MIDDLE,MIDDLE,SOLO,3,10,6,,0.5625,19,19,0.8717123001080739,0.2516565670549404,8024,7225,10233,19716,3623,52,52,0,3533,1,-1316,-34,-34,0,-1201,-5,0.0125923148835594,-9004,-0.1239357593824876,-9355,0.0473484848484848,-5,0
KR_7521629064,8,_4_FJsbc434KDhyrLST2Rznh01hOtU9WNXfaHt8LEHostm1vfrcJRcbXikCyR3-VJOq-ylLPn7qDDg,200,Irelia,MIDDLE,MIDDLE,CARRY,8,5,9,,0.5151515151515151,9023,9023,0.9956480594905616,0.2390642521713809,12340,11075,13925,29071,4939,86,86,0,4734,6,1316,34,34,0,1201,5,-0.0125923148835594,9004,0.1239357593824876,9355,-0.0473484848484848,5,1
KR_7521629064,4,sYhHmGXGqYejwvE_aI5GpQ1YCnAHcXxfoz_vuzv2bXUhOPN4IppWcabog6W7oDX1Ezq7vWlnV-G_nw,100,Ezreal,BOTTOM,BOTTOM,CARRY,3,3,4,,0.4375,4182,4182,0.5039228426808094,0.2767627505218172,9556,8858,10218,18704,3989,87,87,0,3755,0,988,16,16,0,210,0,0.0411056963091913,1614,-0.5360661902412615,-1318,-0.0776515151515151,-6,0
KR_7521629064,9,mlKPPKejWYp7C9cvLQ7FGo2-5eEIgnt64pDbbje4RyF8dzBtlN0ZXEtlTDjrMKL6RZSvdoNDHz4mIQ,200,Kaisa,BOTTOM,BOTTOM,CARRY,9,5,8,,0.5151515151515151,2568,2568,1.039989032922071,0.2356570542126259,12027,11200,13330,20022,3001,71,71,0,3545,0,-988,-16,-16,0,-210,0,-0.0411056963091913,-1614,0.5360661902412615,1318,0.0776515151515151,6,1
KR_7521629064,5,6vB_pDa4YHgXQ7RUg-uQAdLdqsiBdZ2airCWFvlfHkphjT2JEOHpkvQmXPNLCopdFMQgst31kgvPjA,100,Braum,UTILITY,BOTTOM,SUPPORT,1,4,11,,0.75,78,78,2.6881910006219223,0.0624842581100025,6599,6425,7808,20143,2866,15,15,0,2803,0,232,0,0,0,686,0,-0.0401416044417176,-1579,-0.4285715046020861,3032,0.2045454545454545,-1,0
KR_7521629064,10,Fd9Xa7TkTlm0Ukxc8kc_npVdt5jDkD2EeouWsDHAA0-xZfFCXj_kzuccAxz0jzI6PcXDKCopziBBIg,200,Karma,UTILITY,BOTTOM,SUPPORT,2,4,16,,0.5454545454545454,1657,1657,3.1167625052240084,0.1026258625517201,8192,7575,9736,17111,2634,15,15,0,2117,0,-232,0,0,0,-686,0,0.0401416044417176,1579,0.4285715046020861,-3032,-0.2045454545454545,1,1
KR_7521740372,3,ScN8TeY7xarFw8tp771CbsprL_0syhkiuQgyFbwTMjMVD0Lfw_L-eydmccm3rXqF-esRdJIgOVWn-Q,100,Azir,MIDDLE,MIDDLE,DUO,5,6,19,,0.6857142857142857,5391,5391,1.3907227658874597,0.3022638464395952,16177,15525,19737,36277,4037,98,98,0,4703,0,871,22,22,0,201,-1,-0.0197261674109198,5391,0.6262665549433455,-4350,0.0071428571428571,-2,1
KR_7521740372,8,93runOZb7c9LvXADx5gqsP12ItFHCAPBi9361ohhuSQUo7wg7l4yz4cMvcIc_nKbeIESQzyti4_HVw,200,Galio,MIDDLE,MIDDLE,SOLO,7,4,12,,0.6785714285714286,0,0,0.7644562109441142,0.321990013850515,15880,14550,20380,40627,3166,76,76,0,4502,1,-871,-22,-22,0,-201,1,0.0197261674109198,-5391,-0.6262665549433455,4350,-0.0071428571428571,2,0
KR_7521740372,4,MvUVW1sUt65VD_UEGEeydWMxv9MkrU4irRSlZ4oZMjlRWNT5CO4de_al64jDsu3MUzPUyVkCpFvL4A,100,Mel,BOTTOM,MIDDLE,SUPPORT,11,3,10,,0.6,2067,2067,0.5080353834438031,0.1974306485698691,16245,15100,18129,20062,3262,69,69,0,3555,0,184,3,3,0,-1154,0,0.0506247912795902,1,-0.2528289240361847,-27844,0.0999999999999999,8,1
KR_7521740372,6,-d9tPBf-2M8aIQCSpKkHc-KdTAZnruAQNtoYAOr_-vF6a01GeO1zGCS4GiT90noVKOa8kI-vG4vN9w,200,TahmKench,BOTTOM,BOTTOM,SOLO,3,6,11,,0.5,2066,2066,0.7608643074799878,0.1468058572902789,11801,11550,16703,47906,3078,66,66,0,4709,0,-184,-3,-3,0,1154,0,-0.0506247912795902,-1,0.2528289240361847,27844,-0.0999999999999999,-8,0
KR_7521873786,1,2-cKStdoETxfUKUCT2uREiUVgNKuHUlEJ0rYD89KfqCGruZoNj_S7a4natWTxRqcHi6GyWCBREShzQ,100,Jax,TOP,TOP,CARRY,4,4,9,,0.3170731707317073,7663,7663,0.5897675091150373,0.2552060474394327,11087,9833,15140,30103,3306,69,69,0,4067,1,196,14,14,0,-292,-1,0.043916645335065,1463,-0.2457996288496671,-15768,0.1920731707317073,2,1
KR_7521873786,6,ZzYHgbz0ENz5MC7ceqqX_4Yz3i2lnZJzUS4wFzN3g0p9ploeQtjTI9AuVBzuKRIH-lFk7JgGL_ZiTw,200,Tryndamere,TOP,TOP,SOLO,2,5,1,,0.125,6200,6200,0.8355671379647044,0.2112894021043676,10835,10900,14460,45871,3110,55,55,0,4359,2,-196,-14,-14,0,292,1,-0.043916645335065,-1463,0.2457996288496671,15768,-0.1920731707317073,-2,0
KR_7521873786,3,7duImoFCgP5vr-OBoE8ZowA5ZoEsKB7dAgBPPbE7Tx5x-euI_uJAJT7jT7M7g0zqZwCVSjVoCV5Kag,100,Galio,MIDDLE,MIDDLE,SOLO,4,5,11,,0.3658536585365853,2441,2441,0.6675866442273084,0.1397863681351631,9950,9300,15597,26087,3169,55,55,0,4264,0,-1178,-25,-25,0,-520,0,-0.1269537705928068,-242,0.1152211562606959,6471,-0.092479674796748,0,1
KR_7521873786,8,a-OcJVni_Gz6ylEd3EJp03-_Lz3_MKaEVFIViMAd3DkKDaIgfy8O6G45YBSeInV9KdEBN75Emje-_w,200,Taliyah,MIDDLE,MIDDLE,CARRY,4,6,7,,0.4583333333333333,2683,2683,0.5523654879666124,0.2667401387279699,10479,9825,13254,19616,4347,80,80,0,4784,0,1178,25,25,0,520,0,0.1269537705928068,242,-0.1152211562606959,-6471,0.092479674796748,0,0
KR_7521873786,4,HC9ky3nPoCZWlDhXd2I3AFcWG1Z-Ul7B82KdCN0AAmK_IQXyrkqQhNps0dDRGBDguGRBpUj6LE3_OA,100,Mel,BOTTOM,BOTTOM,SOLO,9,4,11,,0.4878048780487805,1723,1723,0.9566029457818216,0.1955774546548537,11796,11150,14768,14905,3236,73,73,0,4378,0,-1515,9,9,0,1094,0,-0.0254777799345796,-712,0.2045337669368672,-8574,-0.0538617886178861,-2,1
KR_7521873786,9,ltuQOiBNvClmzu_WdLShzPeapYNCdRWhhISf5NSvtVUDyVGwDYypdFfJFx6s6XdjhZiC2NFi5OX3ng,200,Kaisa,BOTTOM,BOTTOM,SOLO,11,7,2,,0.5416666666666666,2435,2435,0.7520691788449544,0.2210552345894334,12293,12325,11694,23479,4751,64,64,0,3284,0,1515,-9,-9,0,-1094,0,0.0254777799345796,712,-0.2045337669368672,8574,0.0538617886178861,2,0
KR_7522006827,1,XjqyhA2nxKSuUcoER58VgXDt2z6cc5TprvUDxihfToF0bXlQgknRgRo7F38GpAMJsuwIihJbZudtRA,100,Galio,TOP,TOP,SOLO,1,3,9,,0.4347826086956521,0,0,0.6021720633053569,0.1863168674133855,7293,7175,12236,17223,2932,69,69,0,4489,0,-713,-8,-8,0,-659,-2,-0.1648758868363835,-1547,-0.3940024035749987,217,-0.0652173913043479,-2,1
KR_7522006827,6,Mbiy_CF-WE3bdB4B86s42ojNhuNXZBJtk-6SYvngt7p4DlNXRWHNlPsDFl1ncV7BcWgXg-hyjcHylQ,200,Rumble,TOP,TOP,DUO,3,5,1,,0.5,1547,1547,0.9961744668803556,0.351192754249769,8252,8425,11320,17006,3645,77,77,0,5148,2,713,8,8,0,659,2,0.1648758868363835,1547,0.3940024035749987,-217,0.0652173913043479,2,0
KR_7522006827,2,azZkx2oNkBKpHPvVlm1GUx3cZhl6GK2DwedrNNTES4jZKscTn9iggVf-ZOGOl-I1GeoJRbonqtzVgg,100,MonkeyKing,JUNGLE,JUNGLE,NONE,5,0,6,,0.4782608695652174,173,173,1.1035631877804626,0.1844653291171517,9369,8308,12859,21435,3731,77,3,74,3861,0,353,12,2,10,324,0,0.0161809478138881,-37,0.8769774227231896,-7187,-0.1467391304347826,2,1
KR_7522006827,7,K8ByLKr57UcfjNid78QlaoijqrR2NoITQ26E-M7TyyRoX5dwo9pzeymalU7ddKfpfmDxzucrFy9E4w,200,Zac,JUNGLE,JUNGLE,NONE,3,5,2,,0.625,210,210,0.226585765057273,0.1682843813032635,7707,6100,9097,28622,3378,65,1,64,3537,0,-353,-12,-2,-10,-324,0,-0.0161809478138881,37,-0.8769774227231896,7187,0.1467391304347826,-2,0
KR_7522006827,3,vB7wmkFJGgXVrAZISTvNcryHgNEoWGF63jh-A8iULUaCsVUnsDdUpM_-QKcWUyPaH45PaSbo0tdrLg,100,Hwei,MIDDLE,MIDDLE,DUO,5,3,5,,0.4347826086956521,4677,4677,0.8324171304420561,0.2950350898391238,9797,8225,12844,11305,3459,86,86,0,4770,0,-96,2,2,0,-16,-1,0.0721430773937926,567,-0.1144368199266366,-9976,-0.1902173913043479,3,1
KR_7522006827,8,z6GTsMQYqrBXp_OBqhrMZwZM-0MDW4FZiwXg6Z_--Fzx76aQFaycSJpuJax2hnQsFyyd1d7i4E9S6w,200,Yone,MIDDLE,TOP,DUO,2,4,3,,0.625,4110,4110,0.9468539503686928,0.2228920124453311,9584,9175,11772,21281,3555,84,84,0,4786,1,96,-2,-2,0,16,1,-0.0721430773937926,-567,0.1144368199266366,9976,0.1902173913043479,-3,0
KR_7522006827,4,uIxc8jkP-5lu9GVfKlQDYczAErZNwjVUUju_9uLFUWs55-3a0HULu3DiVnjgxgPE7eLJ9H2P4BzcOg,100,Kalista,BOTTOM,MIDDLE,DUO,11,1,2,,0.5652173913043478,9706,9706,0.7190763450617971,0.2253905443275171,13259,11025,12578,11957,4552,92,92,0,3642,0,1549,19,19,0,394,0,0.0400134784444725,9706,0.2461114431631236,-1367,0.5652173913043478,11,1
KR_7522006827,9,ltuQOiBNvClmzu_WdLShzPeapYNCdRWhhISf5NSvtVUDyVGwDYypdFfJFx6s6XdjhZiC2NFi5OX3ng,200,Kaisa,BOTTOM,BOTTOM,CARRY,0,5,0,,0.0,0,0,0.4729649018986734,0.1853770658830445,6700,6500,8118,13324,3003,73,73,0,3248,0,-1549,-19,-19,0,-394,0,-0.0400134784444725,-9706,-0.2461114431631236,1367,-0.5652173913043478,-11,0
KR_7522006827,5,Ng4sg7A_TIyiAs-IheoWE68MiGnZosYs1BbVJQTi8NmvS18hkOoE3H7Wk7UWNnDToXe5Y39710y5hw,100,Thresh,UTILITY,MIDDLE,SUPPORT,1,1,18,,0.8260869565217391,842,842,2.796313543717724,0.1087921693028218,7249,6875,9205,6890,2871,13,13,0,2769,0,666,-1,-1,0,786,0,0.0365383831842301,842,0.738405826928406,-5443,0.3260869565217391,1,1
KR_7522006827,10,BGZ0WN3vQ0HZ-QuzxtS67Pkt8qM6wxbR3MRWJferkxNqGPHE129xa24VwNH9Bl2zsWK6Gnbu7_W2eQ,200,Alistar,UTILITY,BOTTOM,SUPPORT,0,4,4,,0.5,0,0,2.057907716789318,0.0722537861185917,4891,4850,6385,12333,2205,14,14,0,1983,0,-666,1,1,0,-786,0,-0.0365383831842301,-842,-0.738405826928406,5443,-0.3260869565217391,-1,0
KR_7522096478,1,uImY99HEvISplAongjkTT-m5czo7QTHnsNxzaIy71q61_pJWGmok4JNaD79jBVfYojVV6qpjT4rQxg,100,Lucian,TOP,TOP,SOLO,16,7,7,,0.5348837209302325,9312,9312,0.4933049427752478,0.293377109044817,16673,14200,19367,23124,4624,73,73,0,4614,4,1476,34,34,0,1327,3,0.1151435056159856,3944,-0.0559876837538975,501,0.1001011122345804,13,1
KR_7522096478,6,Y8Uqlg9FLZiGL8czowwR5SwW2CWFHahRLjAiOd1xrw56JSZW3Ew2trRyPL5fxfZ5Ud8Eo6sE8GLTRQ,200,Quinn,TOP,TOP,CARRY,3,10,7,,0.4347826086956521,5368,5368,0.5492926265291453,0.1782336034288314,10464,9075,12364,22623,3148,39,39,0,3287,1,-1476,-34,-34,0,-1327,-3,-0.1151435056159856,-3944,0.0559876837538975,-501,-0.1001011122345804,-13,0
KR_7522096478,2,mJPlNkrGmzzFrh9eqjtQdFSGu2Y5U7fOvilbxQSvAAQI0t8X3drnqh2h3GGp4RKX3wvWNHkj70vSSQ,100,Nidalee,JUNGLE,JUNGLE,NONE,10,3,9,,0.4418604651162791,4728,4728,1.7077368372769046,0.1798641248592468,13069,11875,15702,31816,4254,57,3,54,3231,1,-902,-19,-6,-13,-1110,1,-0.0781623532775102,-756,0.6307927540414868,-12805,-0.1233569261880687,-2,1
KR_7522096478,7,TGCOk4fhvdpm81UzIREnSOjAXbi60XfVJG103dxe21AKWxK0hlo7xE_QBdmA3kiwg8s0efa7PvR8PQ,200,LeeSin,JUNGLE,TOP,SUPPORT,12,9,1,,0.5652173913043478,5484,5484,1.0769440832354178,0.258026478136757,13529,13175,13192,44621,5156,76,9,67,4341,0,902,19,6,13,1110,-1,0.0781623532775102,756,-0.6307927540414868,12805,0.1233569261880687,2,0
KR_7522096478,3,IYPJ1-1MByhkFLkcGOBEaMatcTAHVTu2u4kqdYtfb0Anjyuw70Md7OWJS07kQB1DqQVRf4LXNL7mYg,100,Lux,MIDDLE,MIDDLE,SOLO,3,3,21,,0.5581395348837209,1857,1857,1.0043803944229912,0.1984423287791586,11941,11200,16909,14401,3380,82,82,0,4725,1,88,-3,-3,0,-24,1,-0.0176211078011764,849,0.2212371857823686,-8144,0.3842264914054601,2,1
KR_7522096478,8,LCeJHMTKtSQWOlkHYOwwvKBB0uMZVL1YOeGvP239nJbFlTtDF7oA6CPT2UyhFvlPzRYpCYsBi1FvHg,200,Taliyah,MIDDLE,MIDDLE,DUO,1,8,3,,0.1739130434782608,1008,1008,0.7831432086406226,0.216063436580335,9118,8750,12202,22545,3292,85,85,0,4749,0,-88,3,3,0,24,-1,0.0176211078011764,-849,-0.2212371857823686,8144,-0.3842264914054601,-2,0
KR_7522096478,4,Y53GznNrgDPl2OwbjGB-6ETnggQh8w6DtAjxn9WBiv1oN5HxU9cxngW_QX69Hu8tgsyDKkLX9TElhw,100,Tristana,BOTTOM,BOTTOM,CARRY,12,7,7,,0.4418604651162791,9108,9108,0.895406406751555,0.2346659346995355,14240,12600,14956,24052,3751,73,73,0,3226,1,-478,-3,-3,0,-272,1,0.023909791194226,6933,-0.0815194024912076,2335,0.0070778564206269,8,1
KR_7522096478,9,QHaU8mkhMV9V9o0B9kG2VmWqR6Wi1f6pOsuzB-J9WYtSojamWSd3kgyg9dSbLy52v4AxH5dhsMqLMw,200,Kaisa,BOTTOM,MIDDLE,DUO,4,8,6,,0.4347826086956521,2175,2175,0.9769258092427626,0.2107561435053095,10627,10400,10887,21717,4229,76,76,0,3498,0,478,3,3,0,272,-1,-0.023909791194226,-6933,0.0815194024912076,-2335,-0.0070778564206269,-8,0
KR_7522096478,5,hrpxTx1rBBOR6429QMBbPg54eODf_Mvc8UyH2bC_vVswzGboAgzb-infrozQCRIAGk5gswNNlVx0tg,100,Alistar,UTILITY,BOTTOM,SUPPORT,2,4,19,,0.4883720930232558,593,593,2.77239935350136,0.0936505026172419,8448,7800,11547,27075,2849,21,21,0,2569,0,-522,12,12,0,-472,0,-0.0432698357315249,394,-0.1325249469197635,5669,-0.2507583417593528,-1,1
KR_7522096478,10,qgKi53VvWji7gb0Wk_HhtvOemFjkJUuAY4fqCSEAnOtx6I3HNU1IAhk90rP10tu4XrbleXa3HRcLRw,200,Pyke,UTILITY,BOTTOM,SOLO,3,8,14,,0.7391304347826086,199,199,2.9049243004211234,0.1369203383487668,8940,8450,9106,21406,3371,9,9,0,3041,0,522,-12,-12,0,472,0,0.0432698357315249,-394,0.1325249469197635,-5669,0.2507583417593528,1,0
KR_7522195858,1,qy0gL2CPZMrmeUKjIjgv2PyZmTOGfcH-HUiMH_2fCs1iYK4B8yHzYRwiwu9NoH2ZwQpYBGuR5oMSJA,100,Jayce,TOP,TOP,SOLO,8,3,10,,0.5294117647058824,8496,8496,0.8566405082864724,0.3299921287122074,13939,13800,16866,20543,4649,89,89,0,5055,1,1890,34,34,0,805,1,0.2054618261941433,6471,0.2518706884362413,-8306,0.357983193277311,7,0
KR_7522195858,7,SfZfSidvBdad7m_KrXHro232q5VtK2QnnFn4HuideJVRO--0jOD9y-iwOCqXT02POYofADWbvurxxg,200,Ambessa,TOP,TOP,DUO,1,8,5,,0.1714285714285714,2025,2025,0.6047698198502311,0.1245303025180641,8927,8000,14203,28849,2759,55,55,0,4250,0,-1890,-34,-34,0,-805,-1,-0.2054618261941433,-6471,-0.2518706884362413,8306,-0.357983193277311,-7,1
KR_7522195858,2,SKDfpx66EFpZPnX04U14oh6bK35M1M9LmqWiXQynPgeP6jk7T4aF30DzxyqCpXNPcL_WNPy6sRcjWQ,100,Lillia,JUNGLE,JUNGLE,NONE,10,7,9,,0.5588235294117647,74,74,0.8034819640946225,0.2029609884719929,12050,11550,13578,43635,3895,52,3,49,3281,1,478,11,2,9,546,0,0.0291720794812415,-3418,-0.9027987962302636,14080,0.1302521008403362,4,0
KR_7522195858,6,OxHRFk-xLASRdxXWX3oZT4NNw0QGafjb__8g_DeDdJkJLpify6qpD_gp0z0K7zEw7NrEHT5ZzRGj4g,200,Kindred,JUNGLE,MIDDLE,SOLO,6,10,9,,0.4285714285714285,3492,3492,1.706280760324886,0.1737889089907513,11930,11275,15255,29555,3417,41,1,40,2735,1,-478,-11,-2,-9,-546,0,-0.0291720794812415,3418,0.9027987962302636,-14080,-0.1302521008403362,-4,1
KR_7522195858,3,bx2m9SeaQ4wMnxHvU7FC_DZ6g4FNGqvfjp36Qh0tNRcSjsbZHvKjWRqNWwtDpRRIGAPHtmZxEUMLZQ,100,Yone,MIDDLE,MIDDLE,SOLO,4,9,8,,0.3529411764705882,3437,3437,0.3884509198340812,0.1912787173302998,10569,10200,14373,31791,3072,57,57,0,4009,1,-1682,-31,-31,0,-1352,-2,-0.2244929865794512,-5312,-0.2797438966301674,14035,-0.3042016806722689,-11,0
KR_7522195858,8,6r571uB-kh7FHoG0z3PLTmhUI8KSaRnB2PrBbdbWBb1p951c0Axrin7si2W3ArdhnLh3VbmQJ6jSTg,200,Viktor,MIDDLE,TOP,DUO,15,4,8,,0.6571428571428571,8749,8749,0.6681948164642486,0.415771703909751,16002,15350,17727,17756,4754,88,88,0,5361,3,1682,31,31,0,1352,2,0.2244929865794512,5312,0.2797438966301674,-14035,0.3042016806722689,11,1
